Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2007Q1,2007,Q1,2007-05-10,2007-03-31,109988110.896,210837804.896,15.2812977388552,0.1363767302007548,0.0,11.842898267875045,14.344439246037377,1.4433329143191165,0.3747605523884247,0.0,0.0065314604837542,0.0,40.366223946657975,0.0,0.0540164664775411,Banks—Regional,Financial Services,OPOF,0.0022732364403703427,0.025154920481081793,0.0,0.0,0.20640225220282876,10.065685924418709,0.011013622264821332,0.0,0.0,0.00022286688143652094,0.0011472682315333826,0.0,0.0,0.004529724465682616,-0.5283862530350287,0.0551139322164134,0.009547746966765728,0.0,0.0
2007Q2,2007,Q2,2007-08-09,2007-06-30,101912451.312,177350230.31199998,15.446940361590896,0.110811354222371,0.0,10.603490828684858,12.56742931555216,1.3222035899604203,0.3541964166362076,0.0,0.007045920206567,0.0,68.69105360280662,0.0,0.0416666666666667,Banks—Regional,Financial Services,OPOF,0.0024961033218068637,0.026302188712615176,0.0,0.0,0.21093197666851138,9.53729967138368,0.011833688572167492,0.0,0.0,0.00022286688143652094,0.0011472682315333826,0.0,0.0,0.004529724465682616,-0.5283862530350287,0.057593149815953995,0.034881536142564284,0.0,0.0
2007Q3,2007,Q3,2007-11-09,2007-09-30,95229106.32,170962444.32,15.815705319957264,0.1087511402103921,0.0,9.958375452996352,12.022541222692428,1.219041428122163,0.3984112876347072,0.0,0.008284672937588,0.0,-670.2687738956615,0.0,0.0,Banks—Regional,Financial Services,OPOF,0.002392790920749141,0.025349079814782308,0.0,0.0,0.20707717421255364,9.5939384820325,0.011555068441744667,0.0,0.0,-0.00010331240105772256,-0.0009531088978328682,0.0,0.0,-0.0038548024559577343,0.05663881064882048,-0.02322926948132824,-0.005046395269194317,0.0,0.0
2007Q4,2007,Q4,2008-03-14,2007-12-31,99868988.45,163501988.45,16.241652941263972,0.0972576976428381,0.0,10.299164358775906,12.21158008099562,1.2529512897236128,0.3837549002105592,0.0,0.007856372755721,0.0,52.7657737288561,0.0,0.0415318833140739,Banks—Regional,Financial Services,OPOF,0.0024856089000519113,0.025650883862145108,0.0,0.0,0.2108483155018586,9.319758615930846,0.011788611609894513,0.0,0.0,9.28179793027702e-05,0.00030180404736280045,0.0,0.0,0.0037711412893049467,-0.27417986610165457,0.032488814374160443,0.014022168390462332,0.0,0.0
2008Q1,2008,Q1,2008-05-09,2008-03-31,93979908.05,153459942.05,16.51134951392411,0.0950264838157087,0.0,9.675339242042776,11.926469026937246,1.1598082872542126,0.3985870965580466,0.0,0.0083550943631722,0.0,50.97619014170071,0.0,-0.0398757675875679,Banks—Regional,Financial Services,OPOF,0.0023400105343271598,0.024311644222499082,0.0,0.0,0.20281231645740988,9.389544775912553,0.011537812767986192,0.0,0.0,-0.00014559836572475152,-0.0013392396396460261,0.0,0.0,-0.00803599904444871,0.06978615998170667,-0.0364719951285243,0.001705716470528179,0.0,0.0
2008Q2,2008,Q2,2008-08-06,2008-06-30,87282869.60000001,105732923.6,16.627954706933696,0.0956685601384103,0.0,8.746137827305532,11.276005738068342,1.0704864376721914,0.4053167047860988,0.0,0.0089862650436965,0.0,1498.7528478458714,0.0,-0.025,Banks—Regional,Financial Services,OPOF,0.0023141578934700517,0.02373372412489507,0.0,0.0,0.19391037106734846,9.255879338166782,0.011934162575895977,0.0,0.0,-2.5852640857108086e-05,-0.0005779200976040108,0.0,0.0,-0.008901945390061422,-0.1336654377457709,-0.01768540487089756,0.0274102278875094,0.0,0.0
2008Q3,2008,Q3,2008-11-07,2008-09-30,100494854.0,141014374.0,16.90034572317504,0.0961650322738262,0.0,9.541747997222211,12.70068797020228,1.2129929372917407,0.4212891112753508,0.0,0.0082926435218265,0.0,51.166635608710486,0.0,0.0256410256410256,Banks—Regional,Financial Services,OPOF,0.002377846307651027,0.02387652031404921,0.0,0.0,0.18781951063612823,9.041237836618551,0.012660273150523448,0.0,0.0,6.368841418097522e-05,0.0001427961891541374,0.0,0.0,-0.00609086043122023,-0.2146415015482308,0.022216411578247844,0.05536620241913746,0.0,0.0
2008Q4,2008,Q4,2009-03-12,2008-12-31,93871101.3,134360101.3,16.89379071980697,0.0838358494068613,0.0,9.39467942321128,25.88176780849867,1.1323687097396802,0.9187674390391848,0.0,0.008874658850945,0.0,39.14412738643144,0.0,-0.5380435336386109,Banks—Regional,Financial Services,OPOF,0.0010859497104669057,0.010937899587444812,0.0,0.0,0.09074611414416596,9.072197157953147,0.011966900408999179,0.0,0.0,-0.0012918965971841212,-0.012938620726604396,0.0,0.0,-0.09707339649196227,0.030959321334595558,-0.5416244973808703,-0.05128871465788186,0.0,0.0
2009Q1,2009,Q1,2009-05-08,2009-03-31,92448068.4,134510229.4,16.832253653446802,0.0794693260917704,0.0,9.78818107232214,30.02714952761061,1.1192797107202614,1.0840102169145542,0.0,0.0090252507644605,0.0,226.63506310122676,0.0,-0.1341175432598458,Banks—Regional,Financial Services,OPOF,0.0008738265452877156,0.009318897467199303,0.0,0.0,0.08149442443181042,9.664470560494324,0.010722531650234311,0.0,0.0,-0.00021212316517919014,-0.0016190021202455093,0.0,0.0,-0.009251689712355543,0.5922734025411778,-0.15112106139644657,-0.05475171345553112,0.0,0.0
2009Q2,2009,Q2,2009-08-07,2009-06-30,90801996.0,132616419.0,16.645635196169035,0.076195924249299,0.0,9.273471733792666,-36.50079110107763,1.1114024656900894,-0.7891779945266096,0.0,0.005405211577067,0.0,-12.996942636649544,0.0,-1.8125,Banks—Regional,Financial Services,OPOF,-0.0007290402587273167,-0.007612180668991561,0.0,0.0,-0.06351555304727957,9.441372170969158,0.011478137617484577,0.0,0.0,-0.0016028668040150322,-0.016931078136190863,0.0,0.0,-0.14500997747909,-0.22309838952516614,-1.807996320663528,0.036709781090617795,0.0,0.0
2009Q3,2009,Q3,2009-11-06,2009-09-30,81784523.1,126339198.1,16.801604999760645,0.074562984797486,0.0,8.135619898359119,17.661449959833114,0.9915719361476084,0.4240439849007057,0.0,0.0060023948467579,0.0,-109.7192682298584,0.0,2.846153846153846,Banks—Regional,Financial Services,OPOF,0.0013279897017000881,0.014035822913785528,0.0,0.0,0.11516070193644501,9.569225722019464,0.011531622153822753,0.0,0.0,0.002057029960427405,0.02164800358277709,0.0,0.0,0.17867625498372458,0.12785355105030582,2.8614511880987528,0.026661870712262548,0.0,0.0
2009Q4,2009,Q4,2010-03-12,2009-12-31,76507679.4,128283679.4,16.586627773211482,0.0705431387572686,0.0,7.161127963812697,50.81648879359816,0.9375021983138908,1.3042944589683096,0.0,0.0064166891983917,0.0,-28.23051179547959,0.0,-0.6812468344190818,Banks—Regional,Financial Services,OPOF,0.0004084903551250133,0.004612194882854622,0.0,0.0,0.03523033632301476,10.290829330457798,0.011594846877977735,0.0,0.0,-0.0009194993465750749,-0.009423628030930907,0.0,0.0,-0.07993036561343025,0.7216036084383344,-0.6748710772499935,0.06277937912478383,0.0,0.0
2010Q1,2010,Q1,2010-05-07,2010-03-31,72620794.08,125629991.08,16.36430236897239,0.0682870729631384,0.0,6.755750123331558,-19.199111827390716,0.9019632897999836,-0.5205181324137318,0.0,0.00677789338764,0.0,23.44835367040861,0.0,-3.48363546515335,Banks—Regional,Financial Services,OPOF,-0.0009934476914602117,-0.01174485697449274,0.0,0.0,-0.08796956578081598,10.822320465841184,0.01129308395059577,0.0,0.0,-0.001401938046585225,-0.01635705185734736,0.0,0.0,-0.12319990210383075,0.5314911353833853,-3.512346171013199,0.006152523080151561,0.0,0.0
2010Q2,2010,Q2,2010-08-09,2010-06-30,64135348.2,83085892.19999999,16.645571275155252,0.0383616611366505,0.0,6.019874177944581,15.90506960646605,0.7821900363031286,0.2443180014601784,0.0,0.0038402535717425,0.0,-63.48538483010934,0.0,2.0526315789473686,Banks—Regional,Financial Services,OPOF,0.001104921061291796,0.01229466540632329,0.0,0.0,0.09462194015638353,10.12718893415719,0.011677218406911456,0.0,0.0,0.002098368752752008,0.024039522380816032,0.0,0.0,0.18259150593719953,-0.6951315316839946,2.066060931001336,-0.008888244723302404,0.0,0.0
2010Q3,2010,Q3,2010-11-08,2010-09-30,57835679.940000005,80729198.94,16.859776277750804,0.0380966224694832,0.0,5.112406196161697,13.976587935351036,0.6957387694093918,0.2383853225198403,0.0,0.0042640114243636,0.0,84.68000301614516,0.0,0.0499999999999999,Banks—Regional,Financial Services,OPOF,0.0011260381974544328,0.01244471777782146,0.0,0.0,0.09144589186948247,10.051772316387211,0.012313710046828434,0.0,0.0,2.111713616263669e-05,0.0001500523714981685,0.0,0.0,-0.0031760482869010592,-0.07541661776997799,0.02620186966320668,0.06184334708255682,0.0,0.0
