Sector,debtToAssets,quickRatio,CurrentRatio,DebtToEquity,AssetsTurnover,pbRatio,priceToFreeCashFlowsRatio,priceToSalesRatio,ReturnOnAssets,ReturnOnEquity,peRatio,roic,OperatingMargin,NetProfitMargin,grossProfitMargin,epsdilutedGrowth,OperatingMarginIncrease,NetProfitMarginIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth,Time
0.0,0.4321044873828389,3.087278267748287,3.3862975032994638,2.1162897273349257,0.14929889509906566,0.23229017023613596,4.957137889031485,0.8091156439677684,-0.14910931109081554,-0.12949924153774686,1.1848635558125,-0.00882637948494207,-0.5157441108558631,-0.7741554833622805,0.38765844389305465,0.0644025875965537,-0.38468341633406744,-2.2121761014504866,0.03178094767317481,0.9364277587536287,0.24664290619793025,0.39210285272754886,2018Q1
Basic Materials,0.1987467104058061,2.4666129479095047,3.4440663449655444,1.0809903701375774,0.13665327680122222,3.824088120986938,-23.49486399368597,18.66044505564858,-0.00017986227305499344,-0.09010527453430184,6.638106351242335,-0.025905357154677598,0.031565568225790215,-0.04007485614278677,0.21156706450877985,0.3769119018034446,0.0004903085635752747,-0.005709890769036399,0.4444296761007441,0.11484289459815838,0.5248178781791185,0.2156296218356581,2018Q1
Communication Services,0.2807241418545766,1.5528208291898455,1.9208786328720995,1.6223927257807051,0.13569331108994082,-120.59766481720249,51.787834906683585,74.7796805290628,-0.5409301953766583,-0.2900323470494804,3.4411600606079413,0.024540292240941362,-0.09268532703947116,-0.757219171926556,0.5188116130026726,-0.09349173682455197,0.1458704142169112,0.1442374999450596,-0.12779065564325678,0.015114442240004768,0.14096912575637816,-0.0185060464177611,2018Q1
Consumer Cyclical,0.2606214682163664,0.9555534079642698,1.8970122489212848,1.4838446633872675,0.28759296918294147,2.834561697052527,-8.591245689324168,17.008843033181112,0.009475195783856761,0.007095305867050604,12.644437261283223,0.01671722448546344,-0.1317308872060388,-0.18824352913308834,0.31683541613003424,0.10181079592943049,-0.013445972023478185,0.06481900023945569,0.16918454009974065,-0.0017766390115887202,0.6724326208631993,-0.002538597577107766,2018Q1
Consumer Defensive,0.20823483499990933,1.0334040084503036,1.7844326883085673,1.398120668589475,0.27577809768274353,4.2329376202518105,-18.562407917751795,38.81465334911327,0.001997390030722424,0.024879191229258642,13.37958087610598,0.018601511189738528,0.023901205446700595,-3.3604110496688206,0.3372471532223758,0.3139792463638087,0.25973136153056503,-2.8216528795518165,0.4392704201542863,-0.007500640197132151,0.3516572274046844,0.007103882717747724,2018Q1
Energy,0.2725421989699382,1.256435452084664,1.6336402619952117,0.789321046198178,0.18601566070200398,7.782843106823581,20.933764019762368,12.69245152129297,0.02390957118442383,0.006599326483330453,8.48748931428607,0.17858958112043244,0.1665030585264103,0.08939089828718443,0.26674306464813613,0.2641246966427032,-0.0011471805532458764,-0.04209388334325382,0.3186548824299201,0.3034441714295378,0.4306471966763085,0.28434826939923086,2018Q1
Financial Services,0.1379977349039627,7.736570807695967,12.66044382154605,5.988975170643231,0.047592757258495676,2.1184139299453544,27.776820026979454,17.359700312647373,0.005562090568161205,0.026949401955327405,16.92099880306921,0.0075073589116353675,0.029592604289345917,0.11045355048266427,0.7011229764378971,1.7524071188576271,-0.08042208119551385,-0.06555530353499445,1.8014550630721933,0.21265960055410918,0.02050991321735403,0.013781760236971802,2018Q1
Healthcare,0.15550252388496685,4.911579753895618,6.244774947547564,0.8647861053650159,0.07274937935770097,15.457303444947394,-86.22283814376746,2482.430301424502,-0.21553314498311063,-0.1236729556778202,-10.954636708495586,-0.11146232766465393,-29.02661321589159,-37.5416009475259,0.2876906996646588,-0.21068946930643945,15.520293157056862,-0.069194793490154,-0.21251183746293267,1.7097575780713892,-0.5104315906566408,0.058687945618013694,2018Q1
Industrials,0.2553280377015482,1.7382989407080927,2.4568765934241816,1.6835510167394525,0.21024020879679514,1.0803517402049088,-0.4363742958688558,16.506212718500834,-0.008078781856019911,0.001134484653963833,11.224934260999245,-0.0017386960522567968,-0.1302755589617744,-0.16540428966961881,0.25583777340173164,0.34645477861717733,0.40034395617267104,0.4245338590365594,0.3807652958834609,0.017256398990844912,0.08204942730906385,0.23094215849535554,2018Q1
Real Estate,0.4386357108054965,1.7604769079061817,2.9468553487234423,1.851649618737204,0.04087207692033965,2.6694346672696243,21.956707343536998,38.1487632220652,0.005064176443221224,0.0144308860498071,25.10212594151811,0.005654559512680114,0.15251917870616466,0.16091002429263368,0.5513775734055052,0.19371649798833873,-3.950424127750402e-05,-0.01150975517458907,0.21347953144958642,0.04717305211762789,0.10973710174049836,0.00783312392800009,2018Q1
Technology,0.22617784079053874,1.7616389099033722,2.3174710356107937,1.0154503802791928,0.24020056699685893,1.4625156613024928,-25.66914157466195,326.15284416665935,-0.026781492464367965,-0.019137325437168118,6.103455181884019,-0.02598549907408155,-0.46215603917396875,-0.5434017015308978,0.44635103717820873,0.09403204185728631,0.7008380451519912,0.911781120734185,0.09683672974023876,0.15640632172361876,-0.17964977109961822,0.10927323974739388,2018Q1
Utilities,0.34590506585571634,0.7160532644092242,1.0164323492805518,2.5045640621757697,0.06958243795508247,2.0161569686636893,75.7729619662806,12.040098300461768,0.009774793901639593,0.03402964127983644,15.270604395977786,0.017443692988877574,0.18896361417391147,0.17598150451020975,0.41373990444673076,1.2938161394193346,0.0677407268661098,0.10514855313229392,1.3377720730412594,0.10401516222267078,0.6887594124715745,0.3118121470053196,2018Q1
