Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2018Q2,2018,Q2,2018-06-30,2018-06-30,0.0,55032270.0,0.0,0.246341957203654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124294861356502,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,1.124294861356502,0,0,0.40489582912765637,0.0,0.0,82.24794044550075,0.0,0.0,82.24794044550075,0.0,0.0,-0.0014215888203248372,0.0,,0.0,0.0
2018Q4,2018,Q4,2018-12-31,2018-12-31,0.0,56747340.0,0.0,0.2623957465446934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.37223530685725,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,83.37223530685725,0,0,0.40347424030733153,0.0,0.0,82.24794044550075,0.0,0.0,82.24794044550075,0.0,0.0,-0.0014215888203248372,0.0,,0.0,0.0
2019Q2,2019,Q2,2019-06-30,2019-06-30,0.0,56625372.0,0.0,0.2381838526366031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778761131736808,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,0.9778761131736808,0,0,0.39846213942800757,0.0,0.0,-82.39435919368357,0.0,0.0,-82.39435919368357,0.0,0.0,-0.005012100879323966,0.0,,0.0,0.0
2019Q4,2019,Q4,2019-12-31,2019-12-31,0.0,57000000.0,0.0,0.236284660985546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2633907442846266,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,1.2633907442846266,0,0,0.38192051546935907,0.0,0.0,0.28551463111094577,0.0,0.0,0.28551463111094577,0.0,0.0,-0.0165416239586485,0.0,,0.0,0.0
2020Q2,2020,Q2,2020-06-30,2020-06-30,0.0,57500000.0,0.0,0.2432047359600835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4680732087058463,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,0.4680732087058463,0,0,0.45281764924359086,0.0,0.0,-0.7953175355787803,0.0,0.0,-0.7953175355787803,0.0,0.0,0.07089713377423179,0.0,,0.0,0.0
2020Q4,2020,Q4,2020-12-31,2020-12-31,0.0,57499410.0,0.0,0.2334529417638644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003828754174857,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,3.003828754174857,0,0,0.39796506670813186,0.0,0.0,2.535755545469011,0.0,0.0,2.535755545469011,0.0,0.0,-0.054852582535458994,0.0,,0.0,0.0
2021Q2,2021,Q2,2021-06-30,2021-06-30,0.0,57494523.0,0.0,0.2311423665973087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246712643959826,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,0.7246712643959826,0,0,0.42346699268568677,0.0,0.0,-2.2791574897788744,0.0,0.0,-2.2791574897788744,0.0,0.0,0.025501925977554907,0.0,,0.0,0.0
2021Q4,2021,Q4,2021-12-31,2021-12-31,0.0,57371162.0,0.0,0.2374511270863457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0149604811470763,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,2.0149604811470763,0,0,0.4254243163172468,0.0,0.0,1.2902892167510935,0.0,0.0,1.2902892167510935,0.0,0.0,0.0019573236315600373,0.0,,0.0,0.0
2022Q2,2022,Q2,2022-06-30,2022-06-30,0.0,57491881.0,0.0,0.2786168289933537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.219035462718887,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,5.219035462718887,0,0,0.5290416309105885,0.0,0.0,3.204074981571811,0.0,0.0,3.204074981571811,0.0,0.0,0.10361731459334173,0.0,,0.0,0.0
2022Q4,2022,Q4,2022-12-31,2022-12-31,0.0,69103676.0,0.0,0.3402417196773394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021344235986398,0.0,0.0,0.0,Asset Management,Financial Services,WEA,0.0,0.0,7.021344235986398,0,0,0.5245987767324795,0.0,0.0,1.8023087732675105,0.0,0.0,1.8023087732675105,0.0,0.0,-0.004442854178109079,0.0,,0.0,0.0
