Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2007Q1,2007,Q1,2007-01-08,2006-11-30,400072000.0,426892000.0,10.82304385210662,0.1909294259348143,0.0153459855133538,6.283129691867952,39.81608280254777,3.1784034574806155,0.3013535031847134,1.0986383928571428,0.0018921594113059,1.7953457418260663,-45.354494955220495,0.2270157364073248,0.4,Farm & Heavy Construction Machinery,Industrials,LNN,0.009022822731643135,0.014412739471344273,2.9486656782802076,0.050667546378949005,0.03459986028099045,0.5973648047853852,0.26077627650422547,0.0,0.0,0.0023516191871600124,0.005544042020965374,0.05230038084261057,0.007613698713239331,0.004851093012347492,0.15716360502775828,0.4088614694335389,0.03522355064705033,0.4212945231711987,0.1596470116325712
2007Q2,2007,Q2,2007-04-09,2007-02-28,400072000.0,426892000.0,10.82304385210662,0.1909294259348143,0.0153459855133538,6.283129691867952,39.81608280254777,3.1784034574806155,0.3013535031847134,1.0986383928571428,0.0018921594113059,1.7953457418260663,-45.354494955220495,0.2270157364073248,0.4,Farm & Heavy Construction Machinery,Industrials,LNN,0.011374441918803147,0.019956781492309648,3.000966059122818,0.058281245092188336,0.03945095329333794,0.7545284098131435,0.28831855682240115,0.0,0.0,0.0023516191871600124,0.005544042020965374,0.05230038084261057,0.007613698713239331,0.004851093012347492,0.15716360502775828,0.40886146943353896,0.23562058526740667,0.42129452317119875,0.1596470116325712
2007Q3,2007,Q3,2007-07-05,2007-05-31,399799650.0,416535650.0,11.589741386717073,0.1676681774201762,0.0427939185468879,4.292136622757576,13.367649123980208,2.9638279970050334,0.1011100708840444,1.5150346104669106,0.0018909471281428,1.7752285920952575,36.81396408839779,0.2621877247791125,1.9523809523809528,Farm & Heavy Construction Machinery,Industrials,LNN,0.03173006738979138,0.05542911789344147,2.85110447539737,0.1236110663789494,0.08027096954276573,0.7468956876932087,0.3952869582930183,0.027447933033534103,-0.020117149730808803,0.020355625470988233,0.035472336401131815,-0.149861583725448,0.06532982128676107,0.04082001624942779,-0.0076327221199348205,1.976512738853503,0.4628733863115243,2.10266774454325,0.6895191975095123
2007Q4,2007,Q4,2007-11-13,2007-08-31,476875980.0,493820980.0,11.986061533231345,0.1567556408827233,0.0204089617011394,6.487755496299521,30.98206730769231,3.3814276597555097,0.2136174636174636,1.3410058638896325,0.0017237186070894,1.855869674964079,73.08444137931035,0.2501904658249891,-0.4725096368431731,Farm & Heavy Construction Machinery,Industrials,LNN,0.01588736813856031,0.027285361772130357,2.9081977398935965,0.08058064867218111,0.05235089246843709,0.7174249085288028,0.3034784583307529,-0.022384956845748503,0.08064108286882155,-0.01584269925123107,-0.02814375612131111,0.057093264496226315,-0.0430304177067683,-0.027920077074328642,-0.02947077916440588,-0.4853550889394142,-0.21088172458586965,-0.4855827688031961,-0.24699041847514536
2008Q1,2008,Q1,2008-01-08,2007-11-30,622656720.0,641756720.0,12.53527112017678,0.1428560222771306,0.0237721909562306,8.200620587925403,35.653728813559326,4.2216877076411965,0.1891891891891892,1.0303471363074013,0.0013265736536176,1.461717647458895,-31.688977556109727,0.2541354967864292,0.1007692307692307,Farm & Heavy Construction Machinery,Industrials,LNN,0.017123583166647055,0.029602006915723098,2.635981840749494,0.08581814350437256,0.05750184385207038,0.72872737134721,0.2977918970859317,0.0033632292550912005,-0.39415202750518397,0.0012362150280867436,0.002316645143592741,-0.2722158991441024,0.00523749483219145,0.005150951383633293,0.011302462818407188,0.1346153846153846,0.032977797126686983,0.10011818335303056,0.04926590538336052
2008Q2,2008,Q2,2008-04-07,2008-02-29,931411140.0,956965140.0,13.437579133957964,0.1705495797974548,0.0473043180669397,8.590927152317882,24.055039772727277,5.850756242344295,0.0860537190082644,1.2946812025107366,0.0008943418907358,1.3867581581468749,474.4835150280184,0.2770573152059621,1.1944444444444446,Farm & Heavy Construction Machinery,Industrials,LNN,0.033096506403900466,0.06080592983447972,2.4685087076593586,0.14622110719622203,0.08928406722131012,0.8372310688149753,0.370687709844843,0.0235321271107091,-0.07495948931202023,0.01597292323725341,0.031203922918756625,-0.16747313309013556,0.06040296369184947,0.031782223369239734,0.10850369746776534,1.217132386623912,0.4279053840480455,1.4329343155310006,0.5566956882255389
2008Q3,2008,Q3,2008-07-07,2008-05-31,1255590000.0,1269861000.0,15.353403579193843,0.110582249258672,0.0654833965668648,8.745977347766122,22.251187353795984,6.838874485282904,0.0598284539590274,1.7418763703000752,0.0006721939486615,1.4371704125659177,414.38613861386136,0.2584388626516766,0.4556962025316454,Farm & Heavy Construction Machinery,Industrials,LNN,0.04679155914370817,0.07683718599533759,2.5697103860579227,0.14244716568451263,0.09826416461180536,0.642116385977908,0.4761813152186171,0.018179078499925103,0.050412254419042846,0.0136950527398077,0.01603125616085787,0.10120167839856409,-0.0037739415117094,0.00898009739049524,-0.19511468283706734,0.45733471074380166,0.32415281595307055,0.2899766605689775,0.23516878620414142
2008Q4,2008,Q4,2008-10-29,2008-08-31,1003397500.0,984433500.0,15.99191836734694,0.0972720625801142,0.0511006062402408,6.817531713084068,22.29375888730892,5.1219621135165205,0.0814077497333807,2.0555149881106183,0.0009128984275922,1.687993498853809,32.28850238125885,0.2540851616059356,-0.2012777284826973,Farm & Heavy Construction Machinery,Industrials,LNN,0.03442273393355911,0.057437174899566616,2.530364961732992,0.13194817195387928,0.07645112414135169,0.6685826003950975,0.4502580481343135,-0.014382790326624005,0.2508230862878913,-0.012368825210149058,-0.019400011095770976,-0.03934542432493071,-0.010498993730633344,-0.021813040470453668,0.02646621441718955,-0.20238179627135464,0.025194689402488122,-0.05036674816625917,0.007924101126623902
2009Q1,2009,Q1,2009-01-09,2008-11-30,419195000.0,421150000.0,15.81477551020408,0.0968325299430905,0.0340399568026749,3.7057221912819016,16.576834862385322,2.163799288704441,0.1455235684909838,1.1653239156825956,0.0021946826655852,1.5495456989617946,-22.5349424793033,0.2532597837713599,-0.4447653750444365,Farm & Heavy Construction Machinery,Industrials,LNN,0.020235191693392995,0.032632877546701355,2.747259716802934,0.10427772031718249,0.05588705898993113,0.6126794369512365,0.3620729388719249,-0.017060649437565897,-0.1384477998920144,-0.014187542240166114,-0.02480429735286526,0.21689475506994205,-0.02767045163669679,-0.020564065151420556,-0.05590316344386104,-0.4381443298969072,-0.23140529559244186,-0.3925849639546859,-0.23390202160658893
2009Q2,2009,Q2,2009-04-09,2009-02-28,297911250.0,285483250.0,15.757590557590555,0.0967084565584979,0.0006501684578268,4.572978387007645,496.51875,1.5389408622702525,6.14,0.7781511596507547,0.0030915247410092,1.7126200274348422,26.100512528473804,0.203788413716882,-0.9803921568627452,Farm & Heavy Construction Machinery,Industrials,LNN,0.0005052512446022325,0.0007748654317033609,3.142815500685871,-0.006892211340680932,0.002302520492432383,0.5336239939663812,0.21943398387238028,-0.033389788344848105,0.1630743284730476,-0.019729940448790763,-0.031858012114997995,0.3955557838829371,-0.11116993165786343,-0.05358453849749875,-0.07905544298485534,-0.9762733312242962,-0.42410339371115885,-1.0380637504238726,-0.5365981360605955
