Sector,debtToAssets,quickRatio,CurrentRatio,DebtToEquity,AssetsTurnover,pbRatio,priceToFreeCashFlowsRatio,priceToSalesRatio,ReturnOnAssets,ReturnOnEquity,peRatio,roic,OperatingMargin,NetProfitMargin,grossProfitMargin,epsdilutedGrowth,OperatingMarginIncrease,NetProfitMarginIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth,Time
0.0,0.19869164417288177,16.322193260443644,11.208521674128534,1.051525427474246,2.267804538339262,46.05404144496347,-60.59717151700678,3.690409988382235,60.10405093433947,14.653451775815483,39.70702071415365,4.3227589138758455,-2.5327747428329688,-0.5286722246208765,0.302037310573506,1.1531585521486405,-0.18969467316394598,3.3271796618257046,22.548837695024297,0.6815652101003403,-6.347231106710481,0.3253844807324452,2021
Basic Materials,0.19355943381104154,3.438237363604702,4.226365513869267,1.0464990812993542,0.4931303151622039,3.575233375540787,-33.488738428823815,4.121133856851409,0.023096250066012652,0.0718555611978612,3.960569341827013,-0.00879260656088293,-0.3988497750928476,-0.46812899723651286,0.2145382350326761,0.9568843532361329,0.014567659923758462,-0.038195428990386526,0.8854543927621213,0.3816876366244545,0.9297841064820483,0.6100955504062812,2021
Communication Services,0.27169996321414847,1.6788942025380167,1.9255346554456045,1.2369073360963725,0.5332277592035186,2.668368497253435,9.068028022225208,4.489656812385517,-0.04235021115619151,-0.025105719067098964,12.321761721586277,-0.03062375681079706,-0.22271007053593828,-0.22720091945733523,0.5154984394022203,0.42542884443104945,-0.2826272816467947,0.25400547299636844,0.322125983647117,0.7530562739812943,-0.2770277825594659,0.5465809247569529,2021
Consumer Cyclical,0.3489583654829974,1.2803279168546913,2.052046133253803,2.27284338063683,0.840102969698392,7.590316117150968,3.8572484719068068,25.442554371885393,-0.012672596755903577,-0.018034784456569076,5.737313973329272,-0.009111830855938809,-14.078675821750243,-9.643588914968143,0.2678962945710532,0.3513195380043592,-13.439580935290786,-8.59374222312359,-0.1390880091408906,0.31987527704292235,0.28256736785074144,0.45647683354156593,2021
Consumer Defensive,0.26583827655809017,1.2415845695706171,2.050479880775497,1.2452727564882198,0.9364914886870717,3.730046999894272,5.209008600371037,7.050724712704656,-0.009581096967519489,0.009501257333072678,17.572608162128393,-0.059036966901565915,-0.05251630280065035,-0.13524597947300238,0.35860819674908145,0.7549942936468063,-0.02554038806481642,0.03840690095353799,0.5391352582845048,0.18151185795548014,-0.11902906370415108,0.2474790570100495,2021
Energy,0.2807407638631124,1.1932907765977678,1.6770416875543825,-38.87727437637069,0.5171841788151664,9.807867973987653,3.2232826058927744,64.1360476201525,0.002449100800251563,0.9952067793667648,2.946339775872199,0.10066373179036539,0.00640004201707012,0.030617955917424555,-1.3810147923623126,0.7016937573000642,0.22528881003193038,0.6425471753743559,0.5907608172365207,0.4517404220618915,1.9718159082280873,2.03462234886922,2021
Financial Services,0.07051497834794149,56.12628222584161,58.780652102890656,3.072265447692224,0.10629804124772983,322.05236711194914,-66.51009030031427,2.9981781419975584,0.8582964494125057,3.460872790574463,-1471.715260573139,2.7204925318128126,0.3799512724863093,0.3075694768923732,0.6166555124918376,2.8612394969197794,0.06033169078727209,0.32036563679830765,3.059212845398267,1.6296253808632188,0.37073242555022845,0.8138680672729035,2021
Healthcare,0.1594225502163555,6.4735882895848365,6.864438517034081,0.9035443185301097,0.19928973206587086,4.496604696775215,-2.5525071199583165,54.50065911461119,-0.4557942417353585,-0.4251209057688352,-0.844431783774771,-0.36362215730180947,-9.310539490536888,-9.287409723746869,0.44787038480709024,-0.9235201604749973,0.8272745487154066,2.511155643962123,-0.6539062012671218,1.7358107742922575,-0.5197532769755028,1.200695161943504,2021
Industrials,0.28325789488558756,2.0835980663616547,2.7221367712880085,1.6069539929373564,0.7650372480364583,4.744193163078223,13.274986926498249,120.93115611732551,-0.038068812037201395,0.012667348908948552,140.07145141372112,0.11439119506125546,-1.6783859476917724,-0.9348819079338606,0.2920492565002888,0.9951269516402117,-0.0897463989085532,0.35969334110613016,1.148031064097736,0.35377993762319393,0.5316637680422192,0.5964181285957044,2021
Real Estate,0.47086834133846944,5.168130771173693,5.588511758670914,2.2615596383185137,0.21607705589917423,2.2698494484355276,11.865300907555813,6.6567914248484605,-0.0017339747029816242,-0.036121819954456895,15.503523479562604,0.010137735291741936,0.31768272448210877,0.18284452096415582,0.7000300871212322,1.0066623130345798,0.14349386217798002,0.1884423901760537,0.9388506356577413,0.34968514341490703,0.5039340338363694,1.0182611851288634,2021
Technology,0.19164841847673394,2.5385145393273607,3.010601148614712,1.2572141146663203,0.5418265093700271,6.306102936917036,11.55816296770131,18.5314802364181,-0.06281672703135055,-0.2532794765761555,4.40577782796937,-0.0631444396807762,-1.4098841865907599,-1.6879526595256533,0.4952383039261633,-0.45141323556519686,0.004172181604502098,-0.2637492407524115,-0.4012773848872015,0.48020169560990245,-0.15228797292587748,0.44289852483194025,2021
Utilities,0.3745786860762813,0.8954255111917558,1.2475395574607466,1.8232806198360774,0.20158152662997145,1.8020180357222417,-11.772100415518288,4.415791524645129,0.011509989979140491,0.021289361440356196,10.88492571741862,0.051441952122433354,0.19891872367487756,-0.008294468788491991,0.41648448220032974,0.12362773351838695,-0.1864547650537542,0.027150209373387742,0.5856224340661859,0.2559167585882839,0.19371233852496372,0.05997276427786467,2021
