Quarters,Year,Quarter,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2020Q2,2020,Q2,2020-06-30,2020-06-30,813587500.0,949326500.0,-4.750652757078987,0.0,0.0,37.718474733426056,-49.59689709826871,0.0,0.0,0.0,0.0,0.0,0.0,0.6512285581826611,0.0,Software—Application,Technology,NRDY,-0.07160317072319028,0.0,0.9190472030517457,-0.1316179879462216,-0.19012517385257302,0.0,0.3766106784928589,0.0,0.0,-0.05978279847749415,0.0,0.0,-0.06272964048232818,-0.09495589903725879,0.0,0.0,0.09350100339455661,0.0,0.0
2020Q3,2020,Q3,2020-11-04,2020-09-30,813587500.0,949326500.0,-4.750652757078987,0.0,0.0,30.822378390665254,-27.029485049833884,0.0,0.0,0.0,0.0,0.0,380.3588125292193,0.6813153508107289,-0.7999999999999998,Software—Application,Technology,NRDY,-0.13138596920068443,0.0,0.9190472030517457,-0.19434762842854977,-0.2850810728898318,0.0,0.4608722980759158,0.0,0.0,-0.05978279847749415,0.0,0.0,-0.06272964048232818,-0.09495589903725879,0.0,-0.8349183126066813,0.22373667130273528,-0.8069742867206763,0.2802733679789279
2020Q4,2020,Q4,2021-02-16,2020-12-31,931012500.0,949326500.0,-4.750652757078987,0.8307259838670252,0.0089089779470021,28.20651679946678,-46.19034034530661,-2.3365210146036874,0.0,0.0,0.0,0.8660202090795259,-299.7464584674823,0.683703456842488,0.3322222222222222,Software—Application,Technology,NRDY,-0.08798058455843838,0.0126461560855391,0.9190472030517457,-0.0947071833247493,-0.15266458629987578,-0.1194069181174569,0.5762998917484373,0.0089089779470021,0.8660202090795259,0.04340538464224605,0.0126461560855391,0.0,0.09964044510380048,0.13241648658995603,-0.1194069181174569,0.3303654485049834,0.25045461433550537,0.3906432748538012,0.2548376334519573
2021Q1,2021,Q1,2021-05-14,2021-03-31,831201250.0,903553625.0,-4.780506706408346,0.0,0.0,24.047483003037755,-36.29065883688439,0.0,0.0,0.0,0.0,0.0,-254.7352896107876,0.6762042528569362,-0.1647254575707155,Software—Application,Technology,NRDY,-0.11146800599583406,0.0,0.7882061634545626,-0.12885867206711993,-0.16565890351511645,0.0,0.672876637660846,-0.0089089779470021,-0.8660202090795259,-0.023487421437395684,-0.0126461560855391,-0.13084103959718307,-0.03415148874237063,-0.012994317215240664,0.1194069181174569,-0.1363365747172057,0.04720210864362105,-0.4248240563019834,0.035715868303274695
2021Q2,2021,Q2,2021-08-11,2021-06-30,832878750.0,857780750.0,-4.810360655737705,0.8714587365827908,0.0203875783635519,25.403487769169768,-619.7014508928571,-2.064294282832138,0.0,0.0,0.0,0.5559951832100465,-85.96127051295284,0.6488440187885073,1.0,Software—Application,Technology,NRDY,-0.007390462783740982,0.0008327777350924,0.6336143127472905,-0.22625510888793998,-0.010248276703470994,-0.0981983745963134,0.7211420024634876,0.0203875783635519,0.5559951832100465,0.10407754321209309,0.0008327777350924,-0.1545918507072721,-0.09739643682082005,0.15541062681164544,-0.0981983745963134,0.941320293398533,-0.05146824822797628,-0.6654692411315671,-0.08984725965858041
2021Q3,2021,Q3,2021-11-15,2021-09-30,791537670.0,629955670.0,0.4566784042002701,0.0352900128633042,-1.3022095929101378,25.290359447888044,-5.1055088495575225,21.875350154764536,0.0,0.0,0.0,1.8752001394168452,-73.52198309492847,0.6600741261422455,0.0,Software—Application,Technology,NRDY,-0.1629309837485182,-1.0711640504090205,2.323860975264402,-1.8536647709118794,-1.2383858393507572,5.294688260004422,0.13156722127405565,-1.3225971712736897,1.3192049562067987,-0.15554052096477722,-1.071996828144113,1.6902466625171115,-1.6274096620239393,-1.2281375626472861,5.392886634600735,-114.35416666666669,-0.04538522540108583,-6.820976004313831,-0.028862877826352655
2021Q4,2021,Q4,2022-02-28,2021-12-31,356562000.0,212598000.0,0.6393937099298299,0.0,0.3453873024371614,8.486540521242413,2.692903752039152,7.037917217693385,0.0,0.0,0.0,3.5621226944093154,-17.533536585365855,0.6821135308818279,1.857142857142857,Software—Application,Technology,NRDY,0.1868638685822349,0.6533762311746245,3.7092271349829393,0.41654171129358564,0.7878614780435559,1.60551092513274,0.23717858251714696,1.6475968953472993,1.6869225549924702,0.3497948523307531,1.724540281583645,1.3853661597185374,2.270206482205465,2.026247317394313,-3.6891773348716823,1.8540468020330765,0.34241804588152597,1.301658163265306,0.3872404279006728
2022Q1,2022,Q1,2022-05-16,2022-03-31,405260710.0,263545710.0,0.5128047325387156,0.0,-0.5067592272667403,8.636349706979223,-3.1913307556619523,9.925805432413236,0.0,0.0,0.0,3.121890281663072,-184.6290250569476,0.6984123601491742,-1.9523809523809528,Software—Application,Technology,NRDY,-0.179624422177084,-0.7775600675990105,3.223857011680796,-0.4407458710708578,-0.6765476824720298,2.4419897621788436,0.265501496540135,-0.8521465297039017,-0.44023241274624336,-0.3664882907593189,-1.4309362987736352,-0.48537012330214324,-0.8572875823644435,-1.4644091605155856,0.8364788370461036,-1.9590659174672225,0.11686302511007973,-2.1817610422261584,0.14355001919117905
2022Q2,2022,Q2,2022-08-15,2022-06-30,183974490.0,62998490.0,0.6844036909682424,0.0,-0.2118858738832322,4.361031858910539,5.289663312248418,3.112198294820178,0.0,0.0,0.0,3.537008998714469,-8.883365041042975,0.6816242355283744,1.225,Software—Application,Technology,NRDY,0.0565914933775912,0.14708867611733262,3.655077846021997,-0.5216659555302707,0.206111032095956,0.8478025510031465,0.27456799765693646,0.29487335338350806,0.415118717051397,0.2362159155546752,0.9246487437163431,0.43122083434120073,-0.08092008445941296,0.8826587145679858,-1.5941872111756972,1.2738841465335309,-0.10099094299413959,-0.0640653708538826,-0.12260092149025112
2022Q3,2022,Q3,2022-11-14,2022-09-30,185076540.0,78694540.0,0.5491483685614611,0.0,-0.5751924937955721,5.828815192743765,-1.4325696637562697,3.842313153961136,0.0,19.06007751937985,0.0,3.0169249759978056,-12.417910628019325,0.6902557319223986,-5.111111111111111,Software—Application,Technology,NRDY,-0.23132954683818105,-0.6705281514698556,3.1326292689617334,-0.8719765684051398,-1.0171957671957672,1.1564108952001328,0.2274189043038555,-0.3633066199123399,-0.5200840227166634,-0.28792104021577225,-0.8176168275871882,-0.5224485770602634,-0.3503106128748691,-1.2233067992917233,0.30860834419698635,-4.714548591144336,-0.2473332385151472,-0.2580996955514154,-0.2378021213701965
2022Q4,2022,Q4,2023-02-28,2022-12-31,201705750.0,112518750.0,0.5234754091045991,0.0115153890211919,-0.4083592577019737,4.825265537534089,-3.330676188903567,4.298196172860552,0.0,3.320927723840345,0.0,2.74064450456725,-13.004883945841392,0.7054207932634802,0.5405405405405405,Software—Application,Technology,NRDY,-0.1140988153016007,-0.3226218888510058,2.8838230960863624,-0.4888043634275872,-0.36218362757762784,1.1004517558813502,0.31503029572242486,0.16683323609359846,-0.2762804714305558,0.11723073153658035,0.34790626261884977,-0.248806172875371,0.3831722049775526,0.6550121396181394,-0.0559591393187826,0.5312403244782958,0.31651549508692367,0.2620002167082024,0.3454396130857325
2023Q1,2023,Q1,2023-05-09,2023-03-31,383623680.0,287103680.0,0.3856890690376569,0.0,0.2915320184819798,7.800400162667751,-2.973550367407683,10.837745571658614,0.0,29.631782945736436,0.0,2.8924604178970164,66.00545079146593,0.6891012606750712,-1.0588235294117645,Software—Application,Technology,NRDY,-0.2451636933040431,-0.911178913467243,3.0100677746843276,0.2096787311915413,-0.6558153721024806,2.01014210243806,0.3738303549031978,0.6998912761839535,0.15181591332976652,-0.13106487800244243,-0.5885570246162373,0.12624467859796518,0.6984830946191285,-0.2936317445248528,0.9096903465567097,-1.130317040951123,0.17649873211808048,1.5046738119708314,0.14928106348345088
