Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2008,2008-09-30,2008-11-21,1845637200.0,8.728387410377932,0.0,0.0869054092642103,2.9591204187193254,25.8834160713565,2.678616209473184,0.0,14.684469846275128,0.0,1.537530577397616,11.606151934318238,0.7708025402469805,-0.0111111111111111,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.07914094948696955,0.10348773910246861,1.7309028428281616,0.15275011420037435,0.11432495658847722,0.30763833101986887,0.6922456115320855,0.022958987788729707,0.3641482409725312,0.006514249386370047,0.011071345776508132,0.3684362121190612,0.04056953013055653,0.025834197204555487,0.02980628863921353,-0.0346623376623376,0.11139887746143999,-0.1250022026043594,0.2303022268702297
2009,2009-09-30,2009-11-20,3013671460.0,10.134446107404685,0.0,0.10986439705294,4.784273357434552,34.13457650079205,3.910425846662161,0.0,10.328243722411171,0.0,1.9016788183701472,16.478953514129298,0.7814567609737872,0.2808988764044942,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.0856551988733396,0.11455908487897674,2.099339054947223,0.19331964433093088,0.1401591537930327,0.3374446196590824,0.6111281108319414,0.022958987788729707,0.3641482409725312,0.006514249386370047,0.011071345776508132,0.3684362121190612,0.04056953013055653,0.025834197204555487,0.02980628863921353,0.23145121147300587,0.004469579634958695,0.2712507803532231,0.01835360317666191
2010,2010-09-30,2010-11-23,8095456290.0,12.607845846575136,0.0,0.1457637523892783,9.370150401600052,54.67447083418788,8.233761838720412,0.0,9.13909115067765,0.0,1.8831635229984152,27.45703399150129,0.8050368945952933,0.6315789473684212,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.11096306541221795,0.15059609563832946,2.110716338366686,0.2607815214088429,0.1713807241046201,0.35717317360401235,0.6474652618720416,0.0358993553363383,-0.01851529537173202,0.025307866538878357,0.036037010759352714,0.01137728341946298,0.06746187707791204,0.0312215703115874,0.01972855394492995,0.6513137051401103,0.35048286654447625,0.8217547305806595,0.39123312687492773
2011,2011-09-30,2011-11-22,5513966900.0,13.7052245282551,0.0,0.2122655065981345,4.975327087062893,23.739942501356687,5.184154396998108,0.0,12.129220362703364,0.0,1.9022634546221264,15.050110300490047,0.8194149504182027,0.5913978494623655,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.15389828433794545,0.2183726601992336,2.0511916241166563,0.3044379658874456,0.20957620629361523,0.4189414855315007,0.7343309007241725,0.0665017542088562,0.019099931623711264,0.04293521892572749,0.06777656456090414,-0.059524714250029476,0.043656444478602674,0.03819548218899513,0.06176831192748833,0.5970374388864264,0.30597569990884066,0.5246041338770967,0.3293005830821667
2012,2012-09-30,2012-11-21,8073462150.0,16.799140708915147,0.0,0.2041691965892988,6.015364818365914,30.10561274919509,6.231866368286444,0.0,13.565077541642736,0.0,1.539223953874115,17.804184539671624,0.8285216812960928,0.1655405405405406,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.1439859020584439,0.20700015044380923,1.6653062363071827,0.3095327127232806,0.19980874890270228,0.4376417932902061,0.7206186057876697,-0.008096310008835705,-0.3630395007480114,-0.009912382279501558,-0.011372509755424365,-0.3858853878094737,0.005094746835834996,-0.009767457390912948,0.018700307758705403,0.13997274199762216,0.19569920665651475,0.21570914441827171,0.2089878473877711
2013,2013-09-30,2013-11-22,6551812520.000001,19.58520969897537,0.0,0.1772323402370712,4.551030720022899,24.310007861124934,4.381265318006229,0.0,13.30006307158625,0.0,1.3536737099845833,14.249340576187356,0.8291739631165304,0.0144927536231883,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.12432516764893385,0.18022475940916818,1.4806765212659836,0.29083502890001717,0.18720811387727382,0.44962410119632523,0.6641013846784252,-0.02693685635222759,-0.18555024388953179,-0.019660734409510036,-0.02677539103464105,-0.18462971504119907,-0.018697683823263422,-0.012600635025428464,0.01198230790611915,0.007732951530964511,0.07556160950069232,0.010591058472494915,0.07640838189117494
2014,2014-09-30,2014-11-26,8670900300.0,18.16181444392864,0.0,0.225525815994999,5.16868622426887,28.76893114341079,6.537893026414764,0.0,12.666380613787748,0.0,1.3934811242407543,17.01091503665391,0.8210445911944602,0.1685714285714285,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.1424211080345088,0.2272553329779232,1.5680970076030525,0.2849560577490436,0.17966208749652146,0.595657667000168,0.7927165381358842,0.04829347575792778,0.03980741425617107,0.018095940385574952,0.04703057356875501,0.08742048633706889,-0.005878971150973578,-0.0075460263807523575,0.14603356580384275,0.12213231210829602,0.16926323520874034,0.14562762001587679,0.15779956638092532
2015,2015-09-30,2015-11-06,7940655200.0,18.30212387412432,0.0,0.2730424490002248,4.339522549735054,22.82409770584142,6.327134533479959,0.0,9.854405789364415,0.0,1.3955024545670045,13.492667805751026,0.8269314410755575,0.2298288508557458,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.1578582271254903,0.27721290957585776,1.5734390291382994,0.28799477868532675,0.1901289858492163,0.7560878176814042,0.8302691271423567,0.047516633005225795,0.0020213303262501814,0.0154371190909815,0.049957576597934567,0.005342021535246877,0.003038720936283157,0.010466898352694848,0.16043015068123623,0.17298824164559118,0.1084134024154093,0.12023332664717551,0.11636067272958686
2016,2016-09-30,2016-11-04,7890278120.0,17.57688372161998,0.0,0.312339562820748,4.212885153836977,22.97317002637657,7.091131851016906,0.0,9.902939708084933,0.0,1.3628502862936756,13.065270194016138,0.8309778179219001,0.0695825049701788,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.15863129318833485,0.30867015056586644,1.526584920366058,0.27890652490133,0.18338283959070373,0.9458339168892617,0.8650280121214592,0.0392971138205232,-0.03265216827332895,0.0007730660628445518,0.031457240990008684,-0.04685410877224139,-0.009088253783996747,-0.006746146258512581,0.18974609920785745,0.002304021215624606,0.039176007371512896,0.0063827208947746334,0.044260948548781084
2017,2017-09-30,2017-11-03,7063468880.0,19.157464977482743,0.0,0.3431718639800564,3.701696225097976,18.387390656453427,6.293108203079245,0.0,11.84839444928605,0.0,1.4004393318646138,11.090448509174312,0.8308717388797636,0.20817843866171,Software—Infrastructure,Technology,147.65,8928100200,625073,FFIV,0.16960698161883264,0.34225129169540713,1.5614235379589794,0.2761022391426771,0.2013171033486903,1.0179080390957482,0.8424866978394067,0.030832301159308406,0.03758904557093823,0.010975688430497788,0.03358114112954069,0.034838617592921395,-0.00280428575865288,0.017934263757986568,0.07207412220648657,0.15007584972188434,0.04762174479231933,0.03708835644503871,0.047488009921409266
