Sector,debtToAssets,quickRatio,CurrentRatio,DebtToEquity,AssetsTurnover,pbRatio,priceToFreeCashFlowsRatio,priceToSalesRatio,ReturnOnAssets,ReturnOnEquity,peRatio,roic,OperatingMargin,NetProfitMargin,grossProfitMargin,epsdilutedGrowth,OperatingMarginIncrease,NetProfitMarginIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth,Time
0.0,0.2298523507809121,1.0432386885574263,1.2238295321731636,2.384063710308762,0.15619937017233682,0.13562195017192627,0.7816892085104564,1.8703702903601067,-1.05631465733219,1.2152405180164079,0.14888417618305036,-0.047576445552532654,-0.9773348968608853,-1.0763892651578677,0.2007635359831041,-0.04588060091803456,0.10809286581000249,0.8751361483055816,0.17871015890997224,0.06190437534871236,-0.02088783394015784,0.2698107446559625,2020Q2
Basic Materials,0.23773104087825023,2.605686528046425,3.592158256713175,1.044602763326172,0.12256792416202741,4.58611871770227,-1.2092285192822732,10.561082248050083,-0.0794602641351812,0.2136914255108438,1.7498532557391933,-0.004232969858957667,-0.041618764126330525,-0.060343437050748995,0.1779043244099507,-0.18366538314377162,-0.039794265215083,0.15648548623796238,-0.1010024394561248,0.03701020575095611,-0.22583242426410818,0.047529913520785026,2020Q2
Communication Services,0.22274624439173424,1.3447569303055462,1.699265527570277,1.6160030842833215,0.14570357718592755,3.7824997063597614,-335.16663971949095,86.03688793319203,-0.03862324678328342,-0.0817815425218855,-29.048151722582112,-0.014454026728869746,-0.5643072057271681,-0.7774667718892746,0.5037554868497627,0.09911457956159131,-0.36916166801396927,-0.03868335131400731,0.2598274781652354,0.07483988238179716,-0.003460885535605224,0.008553650444145224,2020Q2
Consumer Cyclical,0.3881862910177384,1.0316518434461401,1.8561160688948415,2.042786112856237,0.3162375089338988,6.70607110019506,12.090244827481131,36.175012383048895,-0.08876743592272257,-0.020808558111803162,-4.931691881188916,-0.005498458572661574,-0.5145537031041564,-0.9520222522762657,0.2550983590877622,-0.40163418537936096,-0.1854273008012915,-0.6840904976904995,-0.40007414411115066,-0.007298424160877158,-0.31577763137635056,-0.07203743414935283,2020Q2
Consumer Defensive,0.23981648705340203,0.9322494915152093,1.7583346627543688,1.4834066509806234,0.24949852172905496,8.552661188002707,-34.64255522000897,26.827930339547553,-0.0010247732722104782,0.01607033220109447,7.65435024706569,0.006649212470022973,-0.09167057542590525,-0.13135954638652864,0.35300273953885214,0.516607130938861,0.048442229531430105,0.12900179514107146,0.7108496724053415,0.3052103551143782,0.6784243627280163,0.13662213320871172,2020Q2
Energy,0.32235689056909167,1.2101330511157116,1.8045167272654863,1.299560124809796,0.08310704915616891,1.5165269441449896,0.9863538870076468,10.697045554018617,-0.025175284773130784,-0.07049359021839745,1.2148788821928895,-0.022900208246776292,-0.35297571754872703,-0.5525600220817019,0.12778847135112792,-6.154618982688014,-0.19441364336161276,-0.13660578422743336,-1.2658626056379012,-0.30467552770725215,-0.7746434630765376,-0.5449944773969587,2020Q2
Financial Services,0.1611896569009797,8.863551490449634,14.361210349357956,5.339077133994186,0.08656112346423318,7.1713102917404665,12.043545654795553,14.39208903347826,-0.015343459307803488,0.021187265705978602,16.876689783153758,0.005613239905884992,0.11502194434618346,0.045645869985904204,0.6094869883676538,0.6174743796329665,0.005066106964058221,-0.23860677568936736,0.39833474665022595,0.1286866510068282,0.02452402918128313,0.1449879138339982,2020Q2
Healthcare,0.27016436417828965,3.872819639608567,5.078032500476818,0.8070763949921246,0.1319640403497388,86.8904738682597,-292.73872459380533,4660.55461695555,-0.16478971935804546,-0.13379191126427964,-153.49373589170054,-0.10915795507263129,-30.772524695130855,-32.4076211949189,0.3052390922187196,-0.231296577223409,-7.3519498203111855,-7.213465372427051,-0.31057322662561665,12.758172338289986,-0.2052114098597634,0.06866762349073828,2020Q2
Industrials,0.3325287531770209,1.7653225768183314,2.5947561547641,1.7382560298533836,0.19759571008263813,2.6904061494585827,14.557479021628344,85.52695366582995,-0.040615310075099914,-0.0069853550598833565,-9.862437316879515,-0.003986825803610102,-1.627734254009918,-1.4309044788647443,0.26605180356403235,-0.1311119230464379,-0.6431316041966854,-0.39401510535457335,-0.16460103739661278,0.33593708871199823,-0.08264974072124463,-0.0729316590242133,2020Q2
Real Estate,0.49221984980699673,3.3599475855149596,2.7323961033777553,2.1752618206707606,0.04408328081080204,11.233761339502504,177.7310408318173,36.26730980529694,0.0012822947899259174,0.008880852855376284,-88.61438368258473,0.002222399392041332,-0.0026238024405243867,-0.1133245419677174,0.5119461141673776,0.01643340509121195,-0.05975308615965812,0.14689767283596675,0.025577573123455936,-0.04928093038776986,-0.2506142821324264,-0.10017563693948432,2020Q2
Technology,0.2021364726161609,1.4567850575218504,2.393338938873461,1.3127735269842127,0.21497398804867499,7.690177858501921,-210.58153227587613,92.76246757035848,-0.19813154036843036,-1.8958796297819391,-22.461488844900728,-0.009380391758533455,-0.5616643982511412,-0.9268010797741313,0.4494617337445267,-0.5827422054854204,0.6562035704369658,0.320328354316787,-0.8256032258295841,0.4101447848296557,0.390060148263438,0.022798287188535844,2020Q2
Utilities,0.38524218977384533,0.6992791624225807,1.010633228075945,2.124364786124778,0.05169437691226467,1.7393105186722446,-12.96399593107052,13.365425751156979,0.00572330899309807,0.024690764061592894,15.31935164429961,0.010831181834062027,0.14056010506703495,0.0811208706315737,0.46092838342183484,0.2001398909611674,-0.03312295757365562,0.014912090477214632,0.1112869709588077,-0.052608611938023825,-0.0329685041678248,0.003855637153285166,2020Q2
