Sector,debtToAssets,quickRatio,CurrentRatio,DebtToEquity,AssetsTurnover,pbRatio,priceToFreeCashFlowsRatio,priceToSalesRatio,ReturnOnAssets,ReturnOnEquity,peRatio,roic,OperatingMargin,NetProfitMargin,grossProfitMargin,epsdilutedGrowth,OperatingMarginIncrease,NetProfitMarginIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth,Time
0.0,1.9292981198786223,0.7585693256609883,0.9456104242874358,2.1389503730737545,0.07394251926232578,0.36869871247181085,38.52413896608744,3.59057211622816,-0.7314499011867728,0.09194658440435811,-1.5924977831081761,0.010087042208724386,-0.01485936309182048,-0.37592043220449595,0.2374982666641929,-0.0657881699714926,1.1060530467016838,0.17374884279104183,0.10195220819468946,-0.02188490546399774,0.6625396379252088,-0.2263674011654546,2012Q4
Basic Materials,0.14271754980780085,3.4885130822075756,4.2113940527139135,0.8675642339410374,0.13787297961628675,4.395241681281513,-88.80096314133007,9.850675789746925,-0.006224533160723923,-0.017956057329646207,6.289244427384129,-0.0024623504121705636,0.06974126506232757,-0.1840279849306138,0.19698572169837988,-0.5087950501870371,0.01614495331349629,0.15802101011911823,-0.9774175482361194,0.06286341537211997,-0.35410453511490747,-0.06007042264891901,2012Q4
Communication Services,0.21883779364479244,1.5336803065511826,1.9189846396685462,1.77739445828979,0.1742429705983559,562.4019652808822,57.99185546326079,11.286799142106306,-0.04185405583193827,0.037674305052677895,10.315613503016033,0.08190927659065551,0.06833098442710209,-0.014208988507825924,0.4911141297765123,-0.5369000995869819,-0.015568822810246614,-0.046797560996672226,-0.4121123851972554,0.05980857174377139,0.061304655476838645,0.0019824031225331475,2012Q4
Consumer Cyclical,0.22843614370381513,1.0055817462640222,1.949071621257183,1.55166890075586,0.3331370911615709,2.4885630732314246,71.04183381083307,5.147026088875725,0.009709873240693336,0.018029878836472536,18.250555472405814,0.026039398179045586,-0.010791214814777461,-0.04795212041438627,0.31441164859944154,0.7769236227803819,-0.06772986272450703,-0.06713542191548902,0.37133890230007494,0.04308440263861167,0.21606243306950476,0.03942544954309187,2012Q4
Consumer Defensive,0.2315801570253941,1.0267867797050845,1.9059465629603587,1.2805125263086397,0.3620928479110423,3.7143871279826675,36.01033618471233,40.29709199416571,0.0017558796262325989,0.02755108632084932,-1.6361527044718753,0.027963473536174344,0.03394436104015569,-1.1670076658583994,0.33106350415366265,-0.01758805415866684,-0.03806223081953065,0.7469768843509582,0.0056955338207657,0.06996386068098315,-0.11218933415182708,0.004989285554264316,2012Q4
Energy,0.22738271583560035,1.517866290321111,1.9923853938652096,1.0971651011113168,0.2619898717616748,5.582402752781276,-20.628161710366008,13.228906723520884,0.03051629805486761,0.004003799406400134,7.60321013190854,0.049748274834418765,0.0024891884361493383,-0.13380270430735827,0.16893721027399974,-0.38576324738402906,0.053473877648815275,-0.013259163706564617,-0.46016695983442385,0.10563053568994732,-0.1803487141987421,-0.49513764980902814,2012Q4
Financial Services,0.145789566503659,9.188289444256228,14.510262507044356,5.73917463724734,0.044748677046844945,1.2559560890369297,80.97781990692488,27.915516468701973,0.010387623433985195,0.022133401780820613,14.811721418197802,0.006638388772422807,0.08323057607804143,0.29469139676047146,0.6421996991282276,0.2194901494240068,0.0052878676737257565,0.7921643873104491,0.24518776445678125,0.05228702229245673,0.06596737183801159,-0.05564197521336748,2012Q4
Healthcare,0.5417688167593991,3.3988555101042524,3.9361968113142427,0.7926232907384857,0.10958955585887395,490199.3877929132,-29152.381711461134,76353.60279953688,-0.3176295333593418,-0.022829355267960677,-13197.163196679276,-0.15676727889454992,-9.642436062800494,-10.59898097335033,0.4427310689709498,-5.737677472003391,-3.444602591373371,-2.812949492604489,-0.1098951066673445,2.351629184617059,-0.2871566161377735,0.012585307476491513,2012Q4
Industrials,0.22464827816113478,1.7598197283945003,2.5315837112924515,1.9021393167226834,0.28417949944994714,-5.934563276362331,-34.02218299274274,10.576192538158246,-0.04219673548347769,0.015892853040153913,27.487679869226767,0.011241288350137189,-0.02212767445606426,-0.07167761601469856,0.23860714523609747,-0.10988647985280182,-0.011714491945268912,-0.02243130937148469,-0.15936107784540815,0.0196937719464004,-0.22988076075239128,-0.2203560693624352,2012Q4
Real Estate,0.4782264694837365,1.9065129220284172,2.553148887149196,2.2537386018227634,0.04340675033926521,-7.08621007176642,-68.77542785787769,15.71495849215848,0.004824843988069811,0.016738715587445392,6.402452404529691,0.012127932940507513,0.1862255719748813,0.1866018347946234,0.49801069481029087,0.2552502673556317,-0.005472639474170357,0.06317154141717637,0.05181796330734244,0.05132415915614597,-0.012744502305771949,-0.05122889450615476,2012Q4
Technology,0.22025909839030647,2.0094210894452487,2.604593706516168,1.312196112676506,0.2386011616591473,4.281219366188476,26.87909204651834,633.2496155965359,-0.2819276317741155,0.010934394834273282,1.1238816337784256,0.010757307542712409,-0.2839029061316577,-0.5398242580948344,0.4162338809949267,0.21299735334074002,0.12744570580785824,-0.1477403716723794,-0.06794021992495837,0.17235793537322025,-0.19507778531817496,0.01717320129947338,2012Q4
Utilities,0.32986460457321143,0.6028381876835117,0.9714567240377375,2.3122190539977217,0.06943710414318185,1.3345540304202583,-11.322922653514087,15.067531756724746,0.0034743573984953313,0.012068222097063869,-7.063222225807944,0.010742245941041331,0.3443998579651344,0.07940739542540837,-0.08870762520406486,0.7935944092704729,0.1659059301298477,0.05946569841248899,0.8181355247298406,0.004510095414006552,-0.03194981843906706,-0.8437851681497083,2012Q4
