Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2008,2008-12-31,2008-12-31,1171396000.0,54.82648,0.0,0.0,0.6708181910872557,8.78895766987512,0.3584034575993206,2.5220357581612816,0.0,0.2869550466497031,0.0,2.2135623973012186,1.0,-0.7175330253994886,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.015023743557217712,0.04077883533650163,0.0,0.0,0.07632511343029226,1.7142925583890607,0.19683879763819676,0.0,0.0,0.022366427931106745,0.05926398620890508,0.0,0.0,0.14642248936758073,-0.0386476612629183,-0.7175330253994886,0.027718877746328526,0.0,-0.0809065496176691
2009,2009-12-31,2009-12-31,848490000.0,65.91697333333333,0.0,0.0,0.6637314611189601,2.979746820086981,0.298102279372455,0.0908370384298882,0.0,0.0304848176420695,0.0,2.007319651097539,1.0,1.94754356460443,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.03739017148832446,0.10004282154540671,0.0,0.0,0.222747602797873,1.6756448971261424,0.16785891753121707,0.0,0.0,0.022366427931106745,0.05926398620890508,0.0,0.0,0.14642248936758073,-0.0386476612629183,1.9495652485061008,0.010677104195646317,0.0,0.010677104195646317
2010,2010-12-31,2011-03-17,1922362750.0,19.854533349977117,0.0303511445315432,0.0,1.2838301282875002,6.782583269324768,1.221383528514305,0.0058267191148973,0.0,0.0008590707822562,0.0,56.05106113551117,1.0,-0.4840667678300455,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.026079524450173842,0.18007645170214015,0.0,0.0,0.18928335669593785,5.904897826882721,0.13778033581720356,0.0,0.0,-0.011310647038150615,0.08003363015673344,0.0,0.0,-0.03346424610193516,4.229252929756578,-0.47880361269660265,-0.3866589863722814,0.0,-0.3866589863722814
2011,2011-12-31,2012-02-28,1843778920.0,19.68154337811104,0.0300043686360734,0.0,1.5228606472890318,9.422787812156432,1.1808017061226268,0.0410150553075007,0.0,0.0043527516617308,0.0,20.000915834216386,1.0,-0.3058823529411765,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.017830196076548746,0.1253134135737688,0.0,0.0,0.16161465987002002,6.028156787270998,0.11032536337290709,0.0,0.0,-0.008249328373625096,-0.054763038128371355,0.0,0.0,-0.027668696825917827,0.12325896038827722,-0.30841266516149557,-0.19001177064065916,0.0,-0.19001177064065916
2012,2012-12-31,2013-02-27,2094597590.0,20.888255621611883,0.036219525537013,0.0,1.5388909940665902,10.54267741044613,1.4366924909206096,0.0847899382069663,0.0,0.0080425431705757,0.0,15.272638233676174,1.0,0.1483050847457627,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.01681254284607952,0.13627396865022864,0.0,0.0,0.14596775886757116,7.10549420738018,0.11517983818147576,0.0,0.0,-0.0010176532304692273,0.01096055507645985,0.0,0.0,-0.015646901002448865,1.077337420109182,-0.025073481567905943,0.07943301244772653,0.0,0.07943301244772653
2013,2013-12-31,2014-02-27,2621129283.28,21.88678627549002,0.0362519663696339,0.0,1.8902844797419696,14.723228042894451,1.96054365679318,0.1539898601935781,0.0,0.0104589740609155,0.0,14.601552180203678,1.0,0.044280442804428,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.01575273839660405,0.13315990563219962,0.0,0.0,0.12838791019434329,7.453127467723708,0.1226964312508773,0.0,0.0,-0.0010598044494754683,-0.003114063018029023,0.0,0.0,-0.01757984867322787,0.34763326034352815,-0.0637549911970818,0.06444279277576918,0.0,0.06444279277576918
2014,2014-12-31,2015-02-26,3362821745.56,22.818294263753447,0.0553665196700277,0.0,2.209507059961344,16.320892474367735,2.377916568732803,0.1461424823054704,0.0,0.0089543192895235,0.0,12.864119506256516,1.0,0.1625441696113074,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.016894214384388172,0.14569770448934485,0.0,0.0,0.1353790586777908,7.6241183623183515,0.12479193273604657,0.0,0.0,0.0011414759877841213,0.012537798857145233,0.0,0.0,0.006991148483447507,0.17099089459464345,0.1148379167306806,0.057266254710252415,0.0,0.057266254710252415
2015,2015-12-31,2016-02-25,2990624313.94,22.518626669034017,0.0697132212708885,0.0,1.7100187672932885,12.656557946921858,2.097374795282133,0.1727857334716728,0.0,0.0136518739294118,0.0,9.547909388295125,1.0,0.1246200607902736,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.01789190264451426,0.16571447024364358,0.0,0.0,0.13510930653220563,8.261981441333878,0.13242539025429323,0.0,0.0,0.0009976882601260874,0.020016765754298727,0.0,0.0,-0.000269752145585167,0.6378630790155269,0.04662866844530682,0.04871831227659082,0.0,0.04871831227659082
2016,2016-12-31,2017-02-27,3941904650.000001,25.761405580983315,0.0765289240448177,0.0,2.15818917847861,14.94193921080697,2.6842479453467982,0.1520732496559016,0.0,0.010177611320083,0.0,11.771971971073402,1.0,0.2405405405405404,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.019181317714407703,0.1796452192366957,0.0,0.0,0.14443835890576162,8.36563493246131,0.13279933294536042,0.0,0.0,0.0012894150698934438,0.013930748993052133,0.0,0.0,0.009329052373555996,0.10365349112743161,0.1555951145777923,0.0809569960877071,0.0,0.0809569960877071
2017,2017-12-31,2018-02-26,5460202179.0,31.121878110047376,0.089053482777015,0.0,2.741394645794037,13.220354253329717,3.262977884590314,0.1022712024096729,0.0,0.0077358897083952,0.0,12.12895439948451,1.0,0.6579520697167757,Insurance—Life,Financial Services,204.59,7411518258,133191,PRI,0.02810876721802935,0.2468147087487078,0.0,0.0,0.2073616631796067,7.780702007820444,0.13555431021829187,0.0,0.0,0.008927449503621648,0.0671694895120121,0.0,0.0,0.06292330427384507,-0.5849329246408663,0.5963201983465047,0.11192139473524834,0.0,0.11192139473524834
