Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
A,2022,Q1,2022Q1,2022-03-03,2022-01-31,41935320000.0,43552320000.0,17.122923588039868,0.2643555727704076,0.0423094112276918,25.050967741935484,37.045335689045935,8.136461001164143,0.2226148409893993,0.8691695108077361,0.0015023135628868,1.4917929292929293,232.974,0.5436081242532855,-0.3586206896551723,Diagnostics & Research,Healthcare,0.0274038927084342,0.0549088086922778,2.1931818181818183,0.2246117084826762,0.1690561529271206,1.003686457120683,0.1620993512152609,-0.0056962331956354,-0.1165208880372814,-0.0138852245265027,-0.0271101187525171,-0.0310570576964019,-0.0133400987462394,-0.0972089073138431,0.0172325695719726,-0.3597285067873303,0.008433734939759,-0.0481012658227848,0.0111111111111111
AA,2022,Q1,2022Q1,2022-05-05,2022-03-31,16565520000.0,16739520000.0,24.88586956521739,0.1080810607955966,0.104917646476974,5.030525356817492,7.488933092224231,3.617715658440708,0.0325497287522604,0.8741482965931864,0.0010865943236312,0.7512983266012695,-414.138,0.3376860006073489,2.477386934673367,Aluminum,Basic Materials,0.0345884413309982,0.1207687267962437,1.6151182919792268,0.2772547828727604,0.1679319769207409,2.125136492683992,0.2059669752314235,0.1568737331941873,-0.0858099576059908,0.0620990653524699,0.1997498911798053,0.0557015994567322,0.2970152619146766,0.2784110188369086,0.2542032735059101,2.4986449864498645,-0.0140718562874251,14.833333333333334,0.1619644723092999
AAC,2022,Q1,2022Q1,2022-05-11,2022-03-31,1226250000.0,1226758638.0,7.587247912,0.0009984742913438,-0.0008816622036559,0.0,8.875622980067446,1.292958937651753,0.0,0.0,0.0,0.1378803894734745,-974.6468618954208,0.0,7.181015452538632,Shell Companies,Financial Services,0.0344871312839129,0.0364188221084715,0.2561232298158955,0.0,0.0,0.0560119311941628,0.0,0.0032329337675401,-0.0748481878099709,0.0401449756718103,0.0425032958373846,-0.1088431825070411,0.0,0.0,-0.019392995446852,7.095194742789096,,0.8571552929301512,0.0
AACG,2022,Q1,2022Q1,2022-03-31,2022-03-31,298552582.97152,275696192.97152,5.428079228070158,0.0801059401902096,-0.0661452248680173,7.08500940957334,-4.54244865139845,1.7346393824372348,0.0,0.0,0.0,0.2288428413139481,0.0,0.4573331277579059,-3.727272727272728,Education & Training Services,Consumer Defensive,-0.0332741772666626,-0.0954682989043367,0.253014533739382,-0.4454802267059994,-0.389933379180419,1.8543070830718036,0.085332980050592,-0.0542358664275116,-0.0414322523545339,-0.026575365370634,-0.0773744158066861,-0.0283778836421035,-0.4850144820584055,-0.3431114001683597,0.169920304442656,-3.836318886513266,-0.4192699740763274,-7.543786933569076,-0.576756443242337
AACI,2022,Q1,2022Q1,2022-02-10,2021-12-31,55896004.99999999,55895585.29999999,-0.0001922539626937,0.0,-215.17231893984197,0.0,0.0,-50922.22736440874,0.0,0.0,0.0,0.2254563113263191,-234.96576148640125,0.0,1.0,Shell Companies,Financial Services,0.0,0.0,0.4082537315517432,0.0,0.0,0.0,0.0,300.9867932617842,-2.9205009095111807,3.102835753087173,515.0036738984071,-3.979552628392188,0.0,0.0,-164.97838715310766,1.0,,1.0,0.0
AACIW,2022,Q1,2022Q1,2022-05-13,2022-03-31,6285333.25,5941733.25,7.173418141432676,0.0,-0.0022648544690851,0.0,-4.516623490945674,0.0423089793479381,0.0,0.0,0.0,0.1693662910803213,-82.59307818659659,0.0,0.8285714285714286,0.0,0.0,-0.0023102978815345,-0.0023418478113547,0.2812106436559853,0.0,0.0,0.0136562172663409,0.0,0.0113520580355279,-0.0560900202459977,0.0111572909476309,0.0112941111057678,-0.1270430878957579,0.0,0.0,0.0011543440585308,0.8286566464377426,,0.8228749747942968,0.0
AADI,2022,Q1,2022Q1,2022-05-12,2022-03-31,354924868.73999995,225662868.73999995,5.958830575913507,0.0041245371313738,-0.1101482215357044,153.8469305331599,-6.383540804676259,2.8478742236094616,0.0,0.8861386138613861,0.0,11.516681146828844,-18.259330627636587,0.9224100563502384,0.1428571428571428,Biotechnology,Healthcare,-0.0976679150359403,-0.1115319189909169,11.782797567332754,-5.987863025574339,-6.025140875596012,0.1419504445229001,0.016210063308483,0.0060431865164592,1.7616232014350128,0.003953261583653,0.006109533731104,1.878260148358093,9.945136974425662,10.021859124403989,-0.015696579801543,0.1337944787187636,1.307,0.1329944141090817,1.128
AAIC,2022,Q1,2022Q1,2022-05-16,2022-03-31,103517040.0,485480040.0,7.310840707964601,0.4433625118500396,0.0696075639478352,23.521254260395363,-9.58136245834876,0.4746376153729763,-0.2747130692336171,0.0,0.0071679020188367,0.0,-45.54203255609327,1.0,-1.7541666666666669,REIT—Mortgage,Real Estate,-0.0029330544705462,-0.0123843977679656,0.0,1.5185185185185186,-0.6137241536014543,3.222355190580338,0.0047791087467137,0.0350309732494599,0.2403083545843763,-0.0077074356938039,-0.0294907704941431,0.2403083545843763,0.3737832781046415,-1.0804313964499022,0.6394044528289737,-1.704486176317162,-0.4642726719415703,-0.2893449595916631,-0.4642726719415703
AAL,2022,Q1,2022Q1,2022-04-21,2022-03-31,11853429750.0,57339429750.0,-13.764370603369038,0.6804350083826649,-0.0274514601150762,1.3319957017642432,-1.812451032110092,-1.3258869966442952,0.0,4.419580419580419,0.0,0.6412238177993231,31.35827976190476,0.0057309810091021,-0.7500000000000001,Airlines,Industrials,-0.0242578003293719,0.1828859060402684,0.8123113509558219,-0.1768738060456231,-0.1837285088212158,-5.129977628635347,0.1320306820373585,-0.0144659227398929,-0.0920183162636043,-0.0102508495116729,0.0560466689830476,-0.0998216596724008,-0.0941327431411996,-0.0849696247647822,1.1611667855335908,-0.7561761546723953,-0.0560093348891481,-1.017948717948718,-0.9332460732984292
AAMC,2022,Q1,2022Q1,2022-05-13,2022-03-31,28937290.62,-24611709.38,-36.4726212228918,0.0109488564379542,0.0461848390478713,0.0,-1.9562797877230933,-0.3857688185890258,0.0,0.168,0.0,18.30483782297966,-6.608196076729847,0.0,0.5833333333333333,Asset Management,Financial Services,-0.0493165299726612,0.0492987788620487,20.29824079164376,0.0,0.0,-0.0109449154801898,0.0,1.5018056455093616,1.2241750804464149,0.0536708528149081,-0.0603473637262849,2.817098432803558,0.0,0.0,0.00027973432119,0.5592897151710166,-0.2505637032580395,-1.0414360581868052,0.4065510597302504
AAME,2022,Q1,2022Q1,2022-05-11,2022-03-31,63789400.0,81915400.0,6.203287536800785,0.0899605632601038,0.0193994400615939,1.2360370485196093,5.61131245601689,0.50457116189301,0.0,0.0,0.0,0.0,-7.965709290709291,1.0,0.0833333333333334,Insurance—Life,Financial Services,0.0075780402153421,0.0224800866930859,0.0,0.0804138893194853,0.0550689815532475,1.9664776187877209,0.1376099575768403,0.0026134557505066,0.0,0.0009534000339786,0.003617637476603,0.0,0.0053113396532744,0.0014817540136352,0.1191608287306733,0.0664165103189493,0.0377221909434569,0.1111111111111111,0.0377221909434569
AAN,2022,Q1,2022Q1,2022-04-25,2022-03-31,623724960.0,928190960.0,23.530616186980875,0.2198509086936741,0.0294840793935243,1.3675719717068422,7.241837265465353,0.8533563184422663,0.1444361879992569,0.222537053749067,0.0049861721102198,0.1443903581405463,157.94503925044316,0.6247714226827632,0.3600000000000001,Rental & Leasing Services,Industrials,0.0148870061575179,0.0294592479491262,2.7900403138120806,0.1186212128520748,0.0472108085826671,0.9788564361041336,0.3153304636045471,0.0175960930832776,-0.0352539036431615,0.0035858228220453,0.0067792547442126,0.0751582875642471,0.073906935488214,0.0105922681984062,-0.0280124493624577,0.3219548133595284,0.0253595982032454,1.7201468148222636,0.0283220076579128
AAOI,2022,Q1,2022Q1,2022-05-05,2022-03-31,100241121.65,222156121.65,8.723526189713182,0.3444744635178723,-0.0394995891065407,1.9187841516404425,-1.3997810653242473,0.4184087856931174,0.0,0.4697142608714554,0.0,0.7499356411004514,-21.019316764520863,0.1727537230580758,-0.2037037037037036,Semiconductors,Technology,-0.0400735977150685,-0.0747275406236825,1.658219918650351,-0.2722139274912905,-0.3426936181616324,0.8647574683713378,0.1169370994710723,-0.0078191050211008,-0.0829433845702259,-0.0080795124400491,-0.0176116196589184,-0.1230240583313941,-0.03188162341836,-0.07545350641336,0.0795549700408196,-0.231292984869326,-0.0398103220114689,-0.0875650045885591,0.1148857319332921
