Sector,debtToAssets,quickRatio,CurrentRatio,DebtToEquity,AssetsTurnover,pbRatio,priceToFreeCashFlowsRatio,priceToSalesRatio,ReturnOnAssets,ReturnOnEquity,peRatio,roic,OperatingMargin,NetProfitMargin,grossProfitMargin,epsdilutedGrowth,OperatingMarginIncrease,NetProfitMarginIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth,Time
0.0,0.47208785419640115,2.706875141716404,3.2785254123135044,1.3868041592915787,0.10306723599084956,0.08842404521449317,10.659165735097845,1.2143398967696217,-0.30974474588389345,-0.10839859940734715,2.5154117405469063,-0.014062835620197585,-0.82422977636108,-1.0972654675592413,0.3980578964420816,-0.010873103776775398,1.064650709024928,-0.16543031962790888,1.2975068428689975,0.06776160942464322,0.2277262737478438,2.1972703990122127,2015Q3
Basic Materials,0.2397010014828751,5.185007563170004,5.45789781340944,1.1118956067718488,0.16438455948124503,4.834111139615949,-96.64407697097057,7.615903244724051,-0.03575952897840024,-0.003300189104252668,0.5277284686402219,-0.0029009116848326376,-0.2056618003444468,-0.2668620364728017,0.17167167567073746,-0.6098085681242755,-0.06563756029935522,-0.06483199679898088,-0.6125042019772099,-0.008060160334986226,-0.15282469655920503,-0.07541219601157613,2015Q3
Communication Services,0.3119926260196995,1.546873947863031,1.9474452310439214,1.2485447928242726,0.14618825033584476,11.418147248927188,17.514717155278685,20.920322450932076,-0.037898112318381603,0.05002973882527562,30.084382401937823,-0.009664774929712546,0.0025274258979074873,-0.08037489760975465,0.5554302888696389,-0.10601104858161349,-0.027599395700453055,-0.10302665909636671,-0.41376882748272836,0.1550343227220901,-0.26168969437568007,0.019321031842906053,2015Q3
Consumer Cyclical,0.25669866714535494,0.8942233132482315,1.9245054381254858,1.5744279995096166,0.312494719353768,1.232822904911197,22.880275279692277,6.222012700423275,0.014332030555040256,0.035509279342453445,7.150297725689231,0.02845293137406045,0.07021749115854392,0.028076049645665912,0.32074012254795503,0.6792159329988864,0.006046096087101472,-0.012730801464139851,0.6578409252222921,0.04324172133135783,0.7273828336764213,0.0694168139575913,2015Q3
Consumer Defensive,0.2502698662335176,0.9941238945842323,1.9273987128247059,1.7279917942317384,0.31092386443019393,4.034453078900822,23.649387850172676,10.703734970055093,-0.008834419605172412,0.014520119360490033,12.779500274499359,0.006562488279432978,0.0700282248784322,0.022096584125944035,0.3495118251340056,0.30965079885084007,0.016256963273833257,0.02202597286467288,0.1457548781344141,0.005427639804691868,0.08505756541210778,0.022868143821754894,2015Q3
Energy,0.27566539305048876,1.2027498594678698,1.8216802897130582,0.8835360774292897,0.1792004308277478,2.291932620871732,0.6201732455887563,10.186145775497174,0.009151546210627396,-0.031075514553464762,3.9258942559243484,0.019140205931085227,0.01598980763750106,-0.062787416651843,0.2441035007071462,-1.240739479340781,-0.05455699087310898,-0.12149523020160141,-1.069352164249742,-0.007029097507997884,-1.1441504061176386,0.24407068658226905,2015Q3
Financial Services,0.13371454675121447,7.392200478447507,12.927194577935529,5.988075375339785,0.05579690826770962,1.5643516211174362,37.651128950120516,19.17010031795519,0.0017883337328756929,0.014831232868766359,25.218284868518108,0.009340874439048462,-0.11383610438572603,-0.3145194221423946,0.7203075523366095,-0.06390127649938161,-0.05899791730137939,-0.12127797664568847,-0.056294403065500424,-0.001767011420927579,-0.04113743133519387,-0.022607390385867933,2015Q3
Healthcare,0.24998021607301418,5.773234822552024,6.439096044317145,0.6033972016598725,0.07955820777313531,62.010868058733806,1187.3255521414337,15098.788825032792,-0.14164316883898195,-0.11904101926532536,-121.64095313789478,-0.09079350890032593,-8.092065455267894,-7.4814711933907185,0.39938012365072667,-0.09771963356537841,4.601824102383488,1.7035992484734162,-0.5714560045987525,0.793086079396182,-0.22960847612688257,0.10064266988367881,2015Q3
Industrials,0.2511429040408039,1.4852100273582813,2.3107503406840175,1.5496729554372772,0.22307073741966754,3.4833692462662045,13.269507560395454,46.78660755560675,-0.007250107992228697,0.02640673637438193,9.19373669283727,0.010848260092964636,-0.17960391512851112,-0.31906606636158164,0.2688183816147185,-0.2282897788937239,0.04435581405736075,-0.01900064862005426,-0.27433696677486485,0.0494268378987971,0.06272536442087329,0.021255101210209626,2015Q3
Real Estate,0.4596150254995294,1.2045249723811593,1.5476314358074454,2.3177932484181216,0.046787039368024114,2.3586820433958833,56.00171090091247,20.44863578504553,0.003868187360219947,-0.0028264688193762296,21.906092986196818,0.008588047164420555,0.16120561681740872,0.1295452814063051,0.6394169297295712,0.013816768368662089,-0.013996294444302998,-0.07284833872940948,-0.04820108436677947,-0.020382377097981744,-0.004865337430808537,0.015102603366518015,2015Q3
Technology,0.18174605720798695,1.9669102244152965,2.6221948717610806,0.9379517180357849,0.21204132236907433,5.770185671450048,30.52216021501212,55.46424319356046,-0.022928164162395414,-0.001324612099269775,-15.994413237603275,0.009959899031181297,-0.15475734543312306,-0.3365949590859136,0.4127754898300623,0.037244254382436184,0.17169556867560634,0.5036833572175861,0.13977295338348747,0.054717535285246297,0.0825826323598813,0.1535607117652801,2015Q3
Utilities,0.32673986732027704,0.7168079623054926,1.1091801654130484,2.163885601154446,0.06886103478858364,1.5330690674091516,16.666283345785995,16.958515216333343,0.007184636803372893,0.02768638592093433,15.119278996218052,0.015982062618075884,-0.14862161380002778,-0.43043837683840075,0.4214397657181933,1.1617724694509006,1.7692462835816383,2.857304938919393,0.3261070630620258,0.04174327288009625,0.17386240283111,0.043508875600568785,2015Q3
