Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2008,2008-09-30,2008-09-30,16886908.577366,1.4740055509991312,0.0,-0.1751670378622979,0.0,-813.3318690350502,142.4689342978762,0.0,0.0,0.0,5.739143546415551,3974.965472601616,0.0,0.0,Software—Application,Technology,2.42,26712202,155623,ANY,-0.14464557826822166,-0.17516703786229793,5.7391435463756455,0.0,0.0,0.211008590519768,0.0,0.1358409629449937,17.25412918178813,0.10702983294957151,0.1358409629449937,17.254129182022382,0.0,0.0,-0.1655401414922258,0.0,12.66604761435044,0.0,0.0
2009,2009-09-30,2009-09-30,1594251.216204,14.84142576485246,0.0,-0.0393260749173042,0.0,-359.8015818614024,14.149583963646071,0.0,0.0,0.0,22.99327272820368,-66.3787521816978,0.0,-1.2307692307692306,Software—Application,Technology,2.42,26712202,155623,ANY,-0.037615745318650154,-0.03932607491730421,22.993272728398026,0.0,0.0,0.04546844902754222,0.0,0.1358409629449937,17.25412918178813,0.10702983294957151,0.1358409629449937,17.254129182022382,0.0,0.0,-0.1655401414922258,0.7860702391264902,12.66604761435044,0.7860702391264902,0.0
2010,2010-09-30,2010-09-30,1438525.107579,42.07215859428005,0.0,-0.3062006633070233,566.378060118951,-19.791335391597748,4.991424424525503,0.0,0.0,0.0,24.77982848667901,-67.80736946948224,1.0,-17.29310344827586,Software—Application,Technology,2.42,26712202,155623,ANY,-0.2447149724219822,-0.2522025081058741,33.68297912067967,-28.617475724220323,-28.617475724220323,0.030596965971417978,0.008551242421946683,-0.26687458838971906,1.7865557584753269,-0.20709922710333206,-0.21287643318856986,10.689706392281643,-28.617475724220323,-28.617475724220323,-0.014871483056124242,-18.257424535639217,12.66604761435044,-18.257424535639217,0.0
2011,2011-09-30,2011-09-30,2997460.369085,16.43717789738843,0.0,-0.5730752516967423,1062.1961410069914,-35.5792938643678,12.775915750924932,0.0,0.0,0.0,10.861058023143883,-42.69146590267316,1.0,0.4439208294062204,Software—Application,Technology,2.42,26712202,155623,ANY,-0.3260213903362564,-0.359082892415688,10.86105802310422,-29.854334519853047,-29.854334519853047,0.10140899664691397,0.010920403873663742,-0.26687458838971906,-13.918770463535125,-0.08130641791427418,-0.10688038430981395,-22.821921097575448,-1.236858795632724,-1.236858795632724,0.07081203067549599,-0.0416530133747418,-0.0015024517297680614,-0.0416530133747418,-0.0015024517297680614
2012,2012-12-31,2012-12-31,10872077.779118,49.04532469112267,0.0,-0.8399498400864613,30.4123473165807,-5.057968491102518,4.281753690541079,0.0,0.0,0.0,6.3539103878952,-8.836222125612421,0.1286414704399323,-6.03728813559322,Software—Application,Technology,2.42,26712202,155623,ANY,-0.7665899756413987,-0.8465362522667196,6.7015183795057585,-5.965977520294376,-6.0127593459862645,0.10428818425186234,0.1274938728677251,-0.266874588389719,-4.507147635248683,-0.44056858530514237,-0.48745335985103155,-4.159539643598462,23.88835699955867,23.841575173866783,0.0028791876049483744,-26.71399964178801,136.60454536424035,-26.498372934337528,16.701651054874254
2013,2013-12-31,2013-12-31,102064518.647257,85.76693788825675,0.0,-0.3005954184142909,0.0,-47.19804801621535,14.434466596125354,0.0,0.0,0.0,6.270378623684804,-44.04820502816851,0.0,0.3682562620423892,Software—Application,Technology,2.42,26712202,155623,ANY,-0.272042577318315,-0.3058276179380608,6.958895774187456,0.0,0.0,0.12419026812929419,0.0,0.5393544216721704,-0.0835317642103961,0.49454739832308375,0.5407086343286588,0.25737739468169796,5.965977520294376,6.0127593459862645,0.01990208387743185,0.0813106937378362,-1.0,0.1057858289111579,-1.0
2014,2014-12-31,2014-12-31,906946250.0,705.6483361650988,0.1634028526828484,-0.1102791638261675,65.84113519934665,-69.70714117277157,10.415953136011275,0.0,0.8185386473429952,0.0,0.5329410812123829,-60.974577145214525,0.3961689806221694,-3.0198246282882195,Software—Application,Technology,2.42,26712202,155623,ANY,-0.08523210708614995,-0.1494244773314541,0.8674259804053872,-0.8938302769322147,-0.9445393124953597,0.7531477566361288,0.0902366963011597,0.1903162545881234,-5.7374375424724215,0.18681047023216504,0.1564031406066067,-6.091469793782069,-0.8938302769322147,-0.9445393124953597,0.6289574885068345,-4.597191546122688,12.66604761435044,-4.484341822046387,0.0
2015,2015-12-31,2015-12-31,430763985.0,359.0378586295018,0.2651911063826728,-0.3158817231449647,5.285025733604674,-8.523386727931056,5.907455019078369,0.0,4.727706162811231,0.0,0.4755048817811496,-16.955938711036225,0.2969736755727696,-1.3600151745068283,Software—Application,Technology,2.42,26712202,155623,ANY,-0.33949148521684125,-0.6930877604931024,0.7876155785934436,-0.4481979912033086,-0.6200617081336572,1.0415468153800997,0.547512418140909,-0.20560255931879723,-0.05743619943123335,-0.2542593781306913,-0.5436632831616484,-0.07981040181194365,0.4456322857289061,0.3244776043617025,0.288399058743971,-2.7122307813236914,4.654837033187319,-1.835534512833292,3.238943028485757
2016,2016-12-31,2016-12-31,143384600.0,82.21811162940325,0.475333851938286,-0.4622047026678957,1.3672142735590955,-1.525644171779141,5.108363494081972,0.0,5.404319136172766,0.0,0.4234610538106128,-5.897549407114624,0.2924220805571191,-0.1062932004500884,Software—Application,Technology,2.42,26712202,155623,ANY,-0.7396603137559964,-3.348332192115817,0.7063517991319364,-0.3851923605565955,-0.89615540690901,3.5268512178421205,0.8253705864557673,-0.146322979522931,-0.052043827970536805,-0.40016882853915514,-2.6552444316227146,-0.0812637794615072,0.0630056306467131,-0.2760936987753527,2.485304402462021,-0.449594511614119,0.002993500951880785,0.138002753610452,-0.012378973429417746
2017,2017-12-31,2018-03-21,125931160.0,16.81478505423865,0.5380403458213256,-0.3643133451367065,1.0514966328520785,-3.273799266727772,8.192789830832456,0.0,6.79404733444896,0.0,0.2367839787954646,-9.432345950704226,0.302785716914245,0.8471430128228414,Software—Application,Technology,2.42,26712202,155623,ANY,-0.3144092219020173,-2.5025327343974,0.3869091444558975,-0.2623922083338444,-0.32118543233197994,6.959476249641594,0.978902497598463,0.09789135753118922,-0.1866770750151482,0.4252510918539791,0.8457994577184169,-0.31944265467603883,0.12280015222275109,0.57496997457703,3.4326250317994735,0.6175284837861525,0.0671527495974762,0.2730578400054373,0.1049733649670979
2018,2018-12-31,2019-04-01,35675703.7,-3.380027995095433,0.0531632110579479,5.207040271319978,3.922115581395349,-1.351369951923077,-6.31651573033708,0.0,5.976422764227642,0.0,0.1538541342462911,-4.61335205158265,0.1859357696566999,0.6245247148288973,Software—Application,Technology,2.42,26712202,155623,ANY,-2.322169059011164,4.674157303370786,0.3627969706401079,-1.397563676633444,-2.902325581395349,-0.1070090957731407,0.8001063264221159,5.571353616456685,-0.08292984454917349,-2.007759837109147,7.176690037768187,-0.024112173815789617,-1.1351714682995997,-2.581140149063369,-7.066485345414735,-0.0009165902841429,-0.889233713185236,0.4100322565564957,-0.9319802301085723
