Sector,debtToAssets,quickRatio,CurrentRatio,DebtToEquity,AssetsTurnover,pbRatio,priceToFreeCashFlowsRatio,priceToSalesRatio,ReturnOnAssets,ReturnOnEquity,peRatio,roic,OperatingMargin,NetProfitMargin,grossProfitMargin,epsdilutedGrowth,OperatingMarginIncrease,NetProfitMarginIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth,Time
0.0,0.28816617674042955,1.7927927816593452,1.9031839429037827,1.1985108483410187,0.22998488982171938,0.0029330501684377,-0.0877212118714844,0.00124069460608772,-0.12439841203876471,-0.5444066895809208,-0.00293748643194008,-0.08580589686608796,-0.03209355990889336,-0.12467186879892729,0.5082662086692035,-0.4,0.0,0.0,-1.2516761641241878,-0.7732451442843817,-0.7427077036847819,-0.24130630201130865,2023
Basic Materials,0.07704978581648286,3.0031640506906054,4.5010564298780436,0.5283224601385786,0.8310804764436979,1.6884109774503349,8.45087019463356,5.965741411217989,0.13532066234659262,0.23231983642562545,9.014164292517085,0.1681036839390087,0.2054137998294326,0.17658126790515918,0.20637435428581138,-0.40904166870360853,-0.08413677027600736,-0.06152766992507498,-0.045194369709984056,0.03245818371432965,-0.1169723077204174,-0.11683060732717868,2023
Communication Services,0.27568362314166744,1.1123791815599404,1.003352604161362,1.5252922757888392,0.66707893711942,2.9548554637834297,1.7041702949322146,1.950816323653332,-0.02396377705398832,-0.07121756575394068,18.049864766204415,-0.026455366061885224,0.05849014436908795,-0.023092879740383713,0.5850386055760154,-0.19844309681100686,0.046906644609618214,-0.026671426654427708,-0.6893852428993056,0.18758191828464105,-0.33461539528100903,0.11342905049173935,2023
Consumer Cyclical,0.3985425688688988,0.6364761285462899,1.5945695047017978,0.3253434136161314,1.3139067202776489,5.38331030801363,-3.5242057007384946,0.7444933261975989,0.04524673868041085,0.3093803451114404,7.158182666777386,0.05930072371358777,0.056068882417369285,0.03557240478503995,0.3579546048597428,-0.3030770086683254,-0.01802944136758078,-0.020897822474018852,-0.3339868122901151,0.026751425741625146,-0.20109277022938876,-0.015084405081763902,2023
Consumer Defensive,0.3667843828138411,0.8070988223875195,1.6977211789989448,1.7278234787054214,1.0403943341508122,2.5518102041512303,14.148772706428076,0.8801897652917593,0.03218750787401125,0.08481856894807613,-1.490437911584884,0.05722424595163575,0.040526686628554645,0.015866176489659652,0.2832126714746312,-0.35637663989332174,-0.010456652500158203,-0.010905594323975533,-0.3625122425582184,0.04607827217255022,0.3596914419987405,-0.013244484995110004,2023
Energy,0.25555834619890205,4.325976132348487,4.89835322088081,1.7818298755100836,0.5894955415127632,0.35200887489206045,1.2095135992971984,0.5226650708926326,0.0929944589475435,0.13532593219083514,3.0049797808942547,0.1104381796760022,0.22768247209330766,0.23405675404720305,0.3249697202593235,0.23929907570422534,0.09988292942299681,0.0604989543387205,0.8156399149411978,-0.0084901450868613,4.337624959774483,0.2530591685991901,2023
Financial Services,0.14496401696736808,109.8375076560315,11.961987004691723,3.1914659575954127,0.06026224634113772,2.0139837594523486,1.7812836440690099,-0.43094135309143067,-0.039126548706742405,-0.03475283202344891,4.585642228186303,-0.043466576379020995,0.14802068520191058,0.08549808521457357,0.8262095447243395,-2.1532337627295646,-0.328907937707204,-0.20959281522808687,-6.521197365506949,-45.722681385671365,-7.9872983117863035,-52.948415629339166,2023
Healthcare,0.17151338940860214,2.2935725153076,3.3898803973028873,0.6436628997551286,0.3468590779832565,15.625418066214456,13.982587838124529,339.8589659728791,-0.6130577220671354,-0.800786275557526,-21.25906557420927,-0.5595952661074629,-0.003437101834658234,-1.1399492795407236,0.3707480446074202,-0.2537647966671312,0.9621174758993218,1.942263814703275,-0.37340479934027954,0.05285589250295302,0.009887752514850062,0.21400794460108538,2023
Industrials,0.2254011201041908,1.4406769468390421,2.3856929986865008,1.0865335135843635,0.9125685056068769,2.306145750988234,8.12997091730864,3.1017472945043925,0.0523378398112103,0.11239040858004408,11.254919922849899,0.08389999576150288,0.08512789824478384,0.03812275648106559,0.30897188899660816,0.6725262346604325,0.003425401056966004,-0.016738518036828638,0.28927982024512033,0.09267211405323905,0.3788728382305721,0.10523719483885635,2023
Real Estate,0.7254733439044435,2.2438072153450315,2.301039124529302,2.0285520349052963,0.4198412899856709,2.3047348903764657,279.49136892048915,2.120683781909283,0.043305065366735,0.1120981930474119,20.55996468561877,0.0104807114634518,-0.0320841089177289,0.103146275508569,0.491927648104374,-0.5264705882352941,0.0005240847856627,-0.1370694878537823,-0.5213130830954678,0.1148065462260913,-0.09688917382734,0.1448249605354734,2023
Technology,0.17788785950898864,1.458066963512306,1.873588445281509,1.8096721694949742,0.597530151253287,5.5744803066787085,15.471809432299679,3.7996524348200857,-0.05118970967044253,-0.012240909134356217,8.293911461367587,-0.043534144425697904,-0.0362619216873514,-0.11954934283599918,0.5753719769175812,-0.49227446235986816,0.03238151075144277,0.0021078221228307444,-0.6054371444840417,0.14161847714905945,0.06427803010672617,0.14858121428399765,2023
Utilities,0.4876526013816376,0.6405995877196493,1.2699998171294886,2.9532349688622057,0.3745108256479356,1.7374331587198242,1608.903512242774,1.6147170565501163,0.0117840795602842,0.0290026717770795,0.6614457242710685,0.08633653005052039,0.23376080869423033,0.025850377194627575,0.6822511726111664,0.13121483541998075,-0.19425220201092058,0.008775649092728849,-0.18861473157756267,0.1302953308522284,-0.3323554052657396,0.9800722861633466,2023
