Symbol,Year,Quarter,Quarters,FillingDate,Date,MarketCap,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
ACCD,2023,Q4,2023Q4,2023-04-28,2023-02-28,800754760.9599999,796467760.9599999,6.573501297312848,0.3507993298407984,-0.0377366646766816,8.086389911234535,-6.578013677258239,1.6901190853254422,0.0,12.6921929388364,0.0,2.912372083675281,-161.0528481415929,0.4844938146932592,0.2500000000000001,Health Information Services,Healthcare,-0.0336995290503826,-0.0642336413486257,3.064540171169209,-0.314940671547589,-0.3073264327190103,0.906069406863014,0.1096538581215831,0.0104101597926212,-0.0874049623561386,0.0099340808232099,0.0178154457030026,-0.0759465544945072,0.1290810556311764,0.1310875711954004,0.0256591614277559,0.236732544141252,0.0888329338288654,0.2277004606012579,0.1836236246114373
ACI,2023,Q4,2023Q4,2023-04-25,2023-02-25,11050520000.0,25555820000.0,2.993866171003717,0.5717282808905465,0.0169635834350425,0.6050073637702503,8.880199292831886,6.860694108151735,12.845387335261972,2.75633626097867,0.3616300409392499,0.1356539483675019,56.69840944073884,0.278361465308156,1.7,Grocery Stores,Consumer Defensive,0.0118884753250128,0.1931458372136338,0.7439255884586181,0.0237392623089936,0.0170324827129334,15.246476687154653,0.697988398132084,-0.0029478494967816,-0.2488302352676322,-0.0005392502522724,-0.2653401212723246,-0.0589671908636449,-0.0083402313814149,-0.0036506386482418,-20.645708905030936,-0.1715046604527297,0.0060699866151837,-0.2554945054945055,-0.0073022629205146
ACST,2023,Q4,2023Q4,2023-06-23,2023-03-31,0.0,-27390000.0,0.0,0.0061296968011829,0.3306544726725143,0.0,0.0,0.0,0.0,0.0,0.0,8.411609498680738,0.0,0.0,1.0,Biotechnology,Healthcare,-0.3676175069196062,-0.4280332573026267,8.58692465552624,0.0,0.0,0.1643440512103598,0.0,0.3712332636859489,-0.9195877049312616,-0.3343215591109402,-0.3878244070131313,-1.1503313887499047,0.0,0.0,-0.0432758826192514,-6.479300591411674,2.4610146464604203,8.006124852767963,1.0
ADSK,2023,Q4,2023Q4,2023-03-14,2023-01-31,46474560000.0,47193560000.0,5.300925925925926,0.2824751006569188,0.0698284080076263,35.261426403641885,39.6540614334471,40.58913537117904,0.0,0.0,0.0,0.75825,51.4668438538206,0.905918057663126,0.4835164835164836,Software—Application,Technology,0.0310447128628946,0.2558951965065502,0.83525,0.2101669195751138,0.2223065250379362,7.242794759825328,0.1396482305573214,0.0216336207424295,0.1164237076882708,0.0081147765571621,0.0373521501489343,0.103683482025715,0.0101669195751137,0.0676190250379362,-1.288110317437365,0.4797979797979798,0.0296875,0.08203125,0.0293103448275862
AEMD,2023,Q4,2023Q4,2023-06-28,2023-03-31,0.0,-13323915.0,0.0,0.0690520385585877,-0.1411079280499843,0.0,0.0,0.0,0.0,0.0,0.0,9.655869520008451,0.0,1.0,1.0,Medical Devices,Healthcare,-0.1402690282792676,-0.1630329212771809,10.026361231794263,-4.315071093348658,-4.276853956064049,0.1622873793107889,0.032797245292976,-0.0013125178200721,2.4722177236173666,-0.0065322851136065,-0.002630404933686,2.566529366495785,-4.315071093348658,-4.276853956064049,-0.0371026502849116,0.1138915878651781,2.980836334463395,0.1304832383718869,1.000547546104403
AEO,2023,Q4,2023Q4,2023-03-13,2023-01-28,2985124860.0,4182284860.0,8.389227839534994,0.399703767017173,0.0177912250920309,1.9952869483613265,13.670407484750234,1.866679544236579,0.0,1.689770511192429,0.0,0.5365707434052758,6.910267185821697,0.339172562041805,-0.3333333333333332,Apparel Retail,Consumer Cyclical,0.0159578199778073,0.034137233040034,1.430839276518048,0.0673456374223976,0.0364891637390314,1.1392165776721948,0.4373303836705295,-0.0001451067925705,0.0507268206122845,-0.0061722028923154,-0.0214321493734789,-0.432377973967049,-0.0274065879426122,-0.0290219709452259,-0.3718238645198393,-0.3282926469140663,0.2059555870103008,-0.1428607887841562,0.0576501803978131
AGX,2023,Q4,2023Q4,2023-04-17,2023-01-31,527729650.0,355349650.0,20.75338012560029,0.0032013107600406,0.0426632936636422,4.442991547256226,9.677430682901782,1.8787301039170945,0.2470476050759187,8.296227841720574,0.0063820556605072,1.9770966356053985,12.52413911764008,0.1686170839717793,0.7857142857142856,Engineering & Construction,Industrials,0.0278516079078708,0.048533804205812,2.166397534851336,0.080503123474044,0.1147771472831669,0.742585360470208,0.2426581298379732,0.0163180839225813,-0.5208668256186058,0.0089712395484283,0.0200679445243743,-0.5462498169049934,-0.0004385520296675,0.0489616647805158,0.2319647841814838,0.7572828048466099,0.0076606574761399,0.0022010271460014,-0.0981628242074928
AGYS,2023,Q4,2023Q4,2023-05-19,2023-03-31,2048310750.0,1952210750.0,5.831581067472306,0.0688869138728418,0.0241679983807074,38.72262604684576,125.66323619631902,14.148821570916429,0.0,2.1192960916717825,0.0,1.7507737375023882,155.6348871666287,0.6084087944495907,0.0769230769230769,Software—Application,Technology,0.0167670633157227,0.0281482914159799,1.969789212252436,0.0866778834338431,0.0770365049057602,0.6787848227175708,0.2176508829967577,0.001980250736636,0.0214684079160349,0.0009562728168216,0.001656241753597,0.0089969231433297,-0.0069519242584645,-0.0009282386839833,0.0032171359390911,0.0470195272353545,0.0596354166666666,-0.0190415062045357,0.0457174421627242
AI,2023,Q4,2023Q4,2023-06-22,2023-04-30,2100457980.0,1815628980.0,8.245658382559027,0.0,-0.0790553339042578,29.0078439442066,-8.084156890818399,2.2593708271259,0.0,0.0,0.0,6.362660707591205,128.83874010918237,0.6560143626570916,-0.0175438596491228,Information Technology Services,Technology,-0.0588888042733276,-0.0698703296348684,6.53400127904498,-1.0120149150669795,-0.8970584173456705,0.1864790005001801,0.0656465656356865,-0.0036417000579378,-1.048817513883133,-0.0012178306818892,-0.0031994407530166,-1.1233509958886811,0.0685172663066722,0.0503384237648906,0.0304227605939133,-0.0284031537950033,0.0861119860804871,-0.0172409006357755,0.0699130591468084
AIRT,2023,Q4,2023Q4,2023-06-27,2023-03-31,71317350.0,203031350.0,4.181243414120126,0.7254618541690845,0.0008367673406398,0.9588629549457494,-1.82752536900369,5.991040826612904,0.0,0.8825448154657294,0.0,0.5366642814920822,3.464866637516397,0.1560428627129354,-91.0262467191601,Integrated Freight & Logistics,Industrials,-0.0514660111203722,-0.8195564516129032,1.8131008306629748,0.0016402920257606,-0.1311695819944337,13.765961021505376,0.3923623933066754,0.0362335274940173,0.0941593142391571,-0.0519745790777655,-0.824611448102489,-0.1163421011200851,-0.0438675586485503,-0.1329286542466977,5.441785968849162,-91.33333333333331,0.211430712098508,-0.956335003579098,-0.0545780384490061
