Sector,debtToAssets,quickRatio,CurrentRatio,DebtToEquity,AssetsTurnover,pbRatio,priceToFreeCashFlowsRatio,priceToSalesRatio,ReturnOnAssets,ReturnOnEquity,peRatio,roic,OperatingMargin,NetProfitMargin,grossProfitMargin,epsdilutedGrowth,OperatingMarginIncrease,NetProfitMarginIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth,Time
0.0,0.15918131696609328,7.751040321604816,6.2127588071498785,1.1399508718543314,0.09120136826063033,99.22193542458479,1642.2139124126204,1699.0158768657068,-0.017386911485746274,0.1301316062025353,226.02036014441066,0.3438269602590275,-2.6916018408362197,-2.221552730212801,0.15515376948456214,0.4479710910680667,16.693294335086563,-7.670114057129903,5.162089921544447,-0.1348603058392389,-4.116237408434847,11.979819573134504,2023Q1
Basic Materials,0.18656473906452192,3.481894488206997,3.0706797479520853,1.1114033789836861,0.5129243758229609,2.691512900032975,-35.83609888801644,16.832070181572654,-0.09616410956716255,-0.1351543573622977,4.928333089039181,-9.725952634306978,-0.42494981342911003,-0.8326754026875369,0.1980388260591322,0.4163382701429652,-0.6078709996433246,-0.32215072047016635,-0.07765615025773619,0.2808434166943882,0.5397212312752863,0.4136757216409335,2023Q1
Communication Services,0.26151653022880184,1.5304889229066625,1.7945935138339981,1.320840133123324,0.1447456175577431,1.9661551683473582,12.498195441837177,9.263593828009771,-0.01984467762963932,-0.012500009625731126,4.916483771409196,-0.02249117694405308,-0.08658203826980536,-0.5986892269137677,0.2043816823278475,-1.2365355446954378,-0.052790576562305846,-0.05487971111889986,-0.5281993137918978,-0.06427826273370432,-0.12209245689137466,0.07304627248543157,2023Q1
Consumer Cyclical,0.3532626213045436,1.4342267761876946,2.440873867755223,2.162896710180659,0.22470300480565,1.445311116294994,16.273888069789177,57.72494935926483,-0.013505369405182387,-0.027765442419482204,6.513383881745287,-0.016198732314796824,-0.4004324539712402,-2.1436744005898127,0.3213144136918929,0.3100968888314775,-0.26119874528295356,-0.6071830388514201,-0.54939862456615,-0.05898542171815443,0.2870141697007978,0.015178352374282252,2023Q1
Consumer Defensive,0.26622036738903976,1.24423707238183,1.8679752159190681,2.0203336844883077,0.29863929931962224,5.284322105227614,19.639386840309314,6.418549142646379,-0.014854612545689686,-0.056499869727331835,10.203148956613267,-0.009954933299987853,-0.12967341733291554,-0.17861538600541674,0.33737406181352286,0.2930597993923866,0.022438325668767894,0.13507813616846606,0.2654883346309966,-0.02192919950541248,0.1310748312705417,0.15282220702358978,2023Q1
Energy,0.24819588599270528,1.2272175921911208,1.6312021514270794,1.59517179086025,0.17053064726021147,1.9276267028985123,-7.32387458365355,8.760034191631876,0.02590898028235766,0.21608531546116402,8.07710257316849,0.05643136499686704,0.24954062438558308,0.21517454448674872,0.3725248835069881,0.4206639029625864,0.08926170097932885,0.03573056005150178,0.1072114323651456,-0.05977624491055312,0.42187897675324304,0.7879514802286662,2023Q1
Financial Services,0.40160804779262116,385.4230349011036,172.42031989874607,3.250770228003482,0.031200256452125364,2.169104319039522,-667.3703662403037,72.36551202878458,0.0035114643763668476,-0.01310447156778341,1065.484729036395,0.09472556446681052,0.2992097687462403,-43.10690636830534,3.072413948944648,-9.10794342845381,-0.5063526057156802,-77.61166338373782,-15.750929972164617,19.294012592925323,0.9507859962734726,12.923543601530426,2023Q1
Healthcare,0.19770580679971572,4.471625567570407,4.948694895555607,0.5768668480404467,0.06170959894178405,2.777492607838,-10.912152138823462,381.255003819829,0.45130335107691977,-2.2672591114352376,0.5365254691522932,0.3823128892544196,-9.965291328620165,-34.14351940115906,0.35704010784623436,-24.95901212273149,3.1972755150410985,-2.814775369192164,5.762730386663132,23.83391277883063,-0.12140312957441349,5.082451183281314,2023Q1
Industrials,0.3326664414455356,7.917983713311846,3.0997102673655523,1.5844075000931985,0.2171917901434229,41.470028219110276,-1701.3925045557578,562.3107603714263,-0.7272997794974978,-1.902112615665955,208.0956825535551,-0.6779883838365676,-0.7613186477005558,-59.591198489142826,0.24638718183534558,-2.990698382094114,-0.14725454652006875,-55.18199510758573,-2.0289370499974217,0.0579501372189401,0.19431979048800999,0.21717534007822245,2023Q1
Real Estate,0.4978663485378991,33.109592935191074,7.319108952961419,2.231845193275642,0.07048757329396009,2.3466124347431365,93.81448785268628,25.645649936406652,-0.03105628529835415,-0.07433832452578613,-25.445660512879684,0.027094666805567904,0.06695655236467556,-0.1614271250930137,0.5253403221575728,-1.6182042609262186,-0.054581680505044215,-0.46198705330080725,2.7593785460434037,0.448832436194133,0.6746238766425077,3.1436678954922646,2023Q1
Technology,0.19862420385105195,1.8968525026770966,2.42005588244819,1.5347382971569774,0.14854644530047934,4.432831348983688,45.42810595855651,29.489602170628885,-0.03208525975017124,-0.04489024609054536,11.069529171859743,-0.03206614247701132,-1.5423126980735231,-1.565976388066362,0.4682151110767001,-0.8851097459254377,-0.019012867577350847,2.5025455323859864,-0.6152370732785336,-0.0003073379492923081,-0.2589335826375352,0.17299181895683655,2023Q1
Utilities,0.36213045149507955,0.9067846225098294,1.189975532189274,1.5322278472906041,0.065523926612954,1.364374668929049,-14.822140958289955,22.185767888848776,0.005421748929463926,0.005477929435926891,15.208791414995554,0.013055280676202272,0.08917925514859033,-0.140110855044479,0.3777731579238629,0.47133582120630585,-0.05372419933018704,0.13250703315296128,0.48645793195010556,0.030532977973273832,0.49262668700320916,0.1801923869049837,2023Q1
